,Book-Author,Count
54327,Sara Hale,1
54330,Sara Henderson,1
54331,Sara Henderson Hay,1
54332,Sara Hoagland Hunter,1
54335,Sara J. Wrench,1
54338,Sara Jeannette Duncan,1
54339,Sara Jennings,1
54308,Sara Conway,1
54307,Sara Compton,1
54304,Sara Bliss,1
54302,Sara Bernstein,1
54280,Sanford,1
54281,Sanford Friedman,1
54282,Sanford J. Brown,1
54283,Sanford Meisner,1
54284,Sang-Hun Choe,1
54285,Sanipa Griffin,1
54288,Sannon Willow,1
54289,Sanora Babb,1
54290,Santana Arroyd,1
54291,Sante D'Orazio,1
54292,Santos,1
54293,Sanyika Shakur,1
54294,Saperstein,1
54295,Sapphire,1
54296,Sara Armstrong,1
54297,Sara B. Stein,1
54298,Sara Baase,1
54299,Sara Backer,1
54300,Sara Ball,1
54505,Sarah Turnbull,1
54507,Sarah Van Arsdale,1
54788,Sean Walmsley,1
54695,Scott Oaks,1
54683,Scott Mebus,1
54684,Scott Michael Rohan,1
54685,Scott Miller,1
54686,Scott Miners,1
54687,Scott Mitchell,1
54688,Scott Morrison,1
54689,Scott Mueller,1
54691,Scott O'Connor,1
54694,Scott O'Hara,1
54696,Scott Omelianuk,1
54716,Scott Staerkel,1
54699,Scott R. Garrigus,1
54700,Scott R. Lucado,1
54702,Scott Ritter,1
54703,Scott Robert Alexander,1
54704,Scott Rubin,1
54706,Scott S. Smith,1
54708,Scott Sanders,1
54709,Scott Schinder,1
54710,Scott Shaw,1
54682,Scott Mcneely,1
54679,Scott Matthews,1
54678,Scott Marshall,1
54677,Scott Mann,1
54650,Scott Faragher,1
54651,Scott Flander,1
54652,Scott Flansburg,1
54653,Scott Foresman,1
54654,Scott Freeman,1
54655,Scott Gibbons,1
54657,Scott Gustafson,1
54658,Scott H Plantz,1
54659,Scott H. Plantz,1
54660,Scott Haas,1
54662,Scott Hamilton,1
54663,Scott Haring,1
54665,Scott Ingram,1
54666,Scott J. Wilson,1
54667,Scott Kays,1
54669,Scott Kerman,1
54671,Scott Kirby,1
54674,Scott M.  Davis,1
54676,Scott Macmillan,1
54711,Scott Simon,1
54717,Scott Steedman,1
54648,Scott Ely,1
54770,Sean Mcardle,1
54753,Sean Condon,1
54754,Sean Connery,1
54758,Sean Doolittle,1
54760,Sean Flynn,1
54761,Sean Geer,1
54762,Sean Gibbon,1
54763,Sean Hammond,1
54768,Sean M. Smith,1
54769,Sean Mathias,1
54771,Sean Mccann,1
54718,Scott Thompson,1
54772,Sean Mcgrady,1
54774,Sean Michael Flynn,1
54775,Sean Mortimer,1
54777,Sean O Duinn,1
54778,Sean O'Crohan,1
54780,Sean P. Gallagher,1
54781,Sean P. Mactire,1
54783,Sean Reynolds,1
54786,Sean Sheehan,1
54752,Sean Caulfield,1
54751,Sean Callery,1
54750,Sean Brijbasi,1
54749,Sean Breckenridge,1
54719,Scott Thorson,1
54722,Scott W. Alexander,1
54723,Scott Waddle,1
54728,Scott Wetzler,1
54729,Scott Wheeler,1
54730,Scott Whisnant,1
54731,Scott Wilson,1
54732,Scott Witt,1
54733,Scott Woodgate,1
54734,Scott Worley,1
54735,Scott Young,1
54736,"Scott, Cunningham",1
54738,Scotti Kent,1
54739,Scotty Mclennan,1
54740,Scout Lee,1
54741,Scrully Blotnick,1
54742,Seale Ballenger,1
54743,Seamus Cavan,1
54746,Seamus Mac Mathuna,1
54649,Scott F. Gilbert,1
54647,Scott Elliott,1
54509,Sarah Vã¡Zquez,1
54564,Saul S.,1
54551,Satoru Izumi,1
54553,Sattareh Farman Farmaian,1
54554,Saturday Evening Post Editors,1
54555,Satyavan,1
54557,Saul Bloom,1
54559,Saul Friedlander,1
54560,Saul K. Padover,1
54561,Saul Kelly,1
54563,Saul Miller,1
54567,Saundra Hybels,1
54580,Schama Simon,1
54568,Savannah Smythe,1
54569,Savannah Stewart,1
54570,Saveur Magazine,1
54571,Saviour Pirotta,1
54572,Savitri L. Bess,1
54574,Sawyers,1
54575,Sax Rohmer,1
54576,Sayo Masuda,1
54577,Scarlett Macdougal,1
54548,Sasthi Brata,1
54547,Sasha Troyan,1
54546,Sasha Magee,1
54544,Sasha Gregory Lewis,1
54511,Sarah Webb,1
54512,Sarah Weddington,1
54514,Sarah Wells,1
54516,Sarah Williamson,1
54519,Sarah Wise,1
54521,Sarah Woodward,1
54523,Sarah-Kate Lynch,1
54524,Sarahbeth Purcell,1
54525,Saralee Rosenberg,1
54527,Sare Van Orsdell,1
54529,Sari Horwitz,1
54532,Sarich John,1
54533,Sarita R. Rainey,1
54535,Sarra Manning,1
54536,Sarrah J. Glasscock,1
54538,Sarvepalli Radharkrishnan,1
54540,Sasha Alyson,1
54541,Sasha Cagen,1
54542,Sasha Dorey,1
54579,Schaeffer,1
54581,Schim Schimmel,1
54645,Scott Elledge,1
54629,Scott Borg,1
54618,Scott Anderson,1
54619,Scott Asnin,1
54621,Scott Badger,1
54623,Scott Barbour,1
54624,Scott Beale,1
54625,Scott Bender,1
54626,Scott Bilker,1
54627,Scott Bischke,1
54628,Scott Booth,1
54631,Scott C. S. Stone,1
54582,Schindle,1
54632,Scott Campbell,1
54633,Scott Chandler,1
54635,Scott Cohen,1
54638,Scott David Aniolowski,1
54639,Scott Delo,1
54641,Scott Donaldson,1
54642,Scott E. Hastings,1
54643,Scott Edelman,1
54644,Scott Edelstein,1
54617,Scott Allie,1
54613,Scott A. Hunt,1
54612,Scott  Simon,1
54609,Scot Morris,1
54583,Schmitt,1
54584,Schoenstein,1
54587,Scholastic Inc,1
54588,Scholastic Inc And Wyeth Lederle Vaccines,1
54590,School,1
54591,School Zone Publishing,1
54592,Schopenhauer,1
54593,Schramm,1
54594,Schuler,1
54595,Schuller,1
54596,Schuller H.,1
54598,Schulze,1
54600,Schuyler Kaufman,1
54602,Science 86,1
54604,Scoppetton,1
54605,Scot F. Proctor,1
54606,Scot Hacker,1
54607,Scot Kamins,1
54608,Scot Mcknight,1
55393,Shewanda Riley,1
55397,Shigeo Watanabe,1
56505,Stephen Overholser,1
56125,Stella Bingham,1
56115,Stefanie Zweig,1
56116,Stefano Benni,1
56117,Stefano Roffo,1
56118,Stefano Salviati,1
56119,Steffanie Levin,1
56120,Stein,1
56121,Stel Pavlou,1
56122,Stella  Colwell,1
56124,Stella Bagwelll,1
56126,Stella Blackstone,1
56145,Stepanich Kisma K.,1
56127,Stella Blum,1
56130,Stella Gassaway,1
56132,Stella Howard,1
56136,Stella Tillyard,1
56137,Stella Whitelaw,1
56138,Stella Williams Nathan,1
56139,Stellanie Ure,1
56140,Steller Pevsner,1
56142,Sten Odenwald,1
56111,Stefanie Jannedy,1
56110,Stefanie Curtis,1
56109,Stefania Perring,1
56106,Stefan R. Dziemianowicz,1
56081,Stanton Peele,1
56082,Stanton Samenow,1
56083,"Stanton, Ph.D Peele",1
56084,Star Jones,1
56087,Stark Books,1
56088,Starkey,1
56089,Starling Lawrence,1
56090,Starr,1
56091,Starsky And Cox,1
56092,Stase Ma Michaels,1
56093,Staton Rabin,1
56094,Steck-Vaughn Company,1
56095,Stedman,1
56098,Stefan A. Szczelkun,1
56100,Stefan Collini,1
56102,Stefan Gabanyi,1
56103,Stefan Kanfer,1
56104,Stefan Oliver,1
56105,Stefan Petrucha,1
56144,Stepan Chapman,1
56146,Stephaine  Ryback,1
56078,"Stanley, M.D. Turecki",1
56196,Stephanie Golden,1
56183,Stephanie Degraff Bender,1
56184,Stephanie Dillon Ph.D.,1
56185,Stephanie Dircks Ashcraft,1
56189,Stephanie Doyon,1
56190,Stephanie Elizondo Griest,1
56191,Stephanie Faul,1
56192,Stephanie Feeney,1
56193,Stephanie Forbes,1
56194,Stephanie Foster,1
56198,Stephanie Grant,1
56147,Stephan  Bodian,1
56199,Stephanie Greene,1
56200,Stephanie H. Meyer,1
56202,Stephanie Irving,1
56203,Stephanie J. Taunton,1
56204,Stephanie Jackson,1
56206,Stephanie James (Jayne Ann Krentz),1
56207,Stephanie James (Pseudonym Of Jayne Ann Krentz),1
56209,"Stephanie Jean , Ph.D. Clement",1
56210,Stephanie Jeffs,1
56182,Stephanie Dalley,1
56180,Stephanie Cowell,1
56176,Stephanie Brown,1
56173,Stephanie Bennett,1
56148,Stephan A Schwartz,1
56150,Stephan Cosgrove,1
56151,Stephan Dweck,1
56152,Stephan Grundy,1
56154,Stephan Pastis,1
56156,Stephan Reebs,1
56158,Stephan Smoke,1
56159,Stephan Wehner,1
56160,"Stephan, Md Rechtschaffen",1
56161,Stephane Barroux,1
56162,Stephani Calmenson,1
56163,Stephanie  Brown,1
56164,Stephanie A. Brill,1
56165,Stephanie A. Kennedy,1
56166,Stephanie A. Smith,1
56167,Stephanie Alexander,1
56168,Stephanie Bancroft,1
56171,Stephanie Bedwell-Grime,1
56172,Stephanie Bell,1
56079,Stanton E. Samenow,1
56076,Stanley Wynett,1
56215,Stephanie L. Tourles,1
55989,Stan Pottinger,1
55974,Stan Campbell,1
55976,Stan D. Malstrom,1
55979,Stan Dworkin,1
55981,Stan Frankenthaler,1
55982,Stan Golomb,1
55983,Stan Johnson,1
55984,Stan Jones,1
55985,Stan Latreille,1
55988,Stan Malles,1
55990,Stan Rapp,1
56007,Stanislaw Benski,1
55991,Stan Redding,1
55992,Stan Resnicoff,1
55993,Stan Rice,1
55995,Stan Sesser,1
55998,Stan Toler,1
55999,Stan Tymorek,1
56001,Stan Wiater,1
56002,Stan Yogi,1
56003,Standard Educational Corporation,1
55973,Stan Brown,1
55972,Stan Bradshaw,1
55971,Stan Bernstain,1
55969,Stan Barnett,1
55942,Stacia Ragolia,1
55943,Stacie G. Widdifield,1
55944,Stacie Orrico,1
55945,Stack Sutton,1
55948,Stacy Brown,1
55950,Stacy Debroff,1
55952,Stacy Kennedy,1
55953,Stacy Mantle,1
55954,Stacy Ritz,1
55956,Stacy Sims,1
55957,Stacy Taylor,1
55958,Stacy Whitman,1
55960,Staff Of Canyon Ranch,1
55961,Staff Of Nihon Vogue,1
55962,Staff Of The New York Public Library,1
55963,Staff Of The Wall St Journal,1
55964,Staley Krause,1
55966,Stan,1
55967,Stan  Hinden,1
56005,Stanislas Dehaene,1
56009,Stanlee Phelps,1
56074,Stanley Williams,1
56059,Stanley P. Jones,1
56046,Stanley Kogelman,1
56048,Stanley Lane-Poole,1
56049,Stanley M. Honer,1
56050,Stanley M.D. Burns,1
56052,Stanley Malless,1
56054,Stanley Milgram,1
56055,Stanley Morison,1
56056,Stanley N Salthe,1
56058,Stanley Olson,1
56061,Stanley R. Alten,1
56011,Stanley  Kogelman,1
56062,Stanley R. Rich,1
56063,Stanley Rhine,1
56064,Stanley Rosen,1
56066,Stanley Schuler,1
56067,Stanley Smith,1
56068,Stanley Spain,1
56069,Stanley Thomas Bindoff,1
56071,Stanley Walker,1
56073,Stanley West,1
56043,Stanley J. Grenz,1
56042,Stanley J. Cohen,1
56041,Stanley I. Hart,1
56040,Stanley Hoppenfeld,1
56012,Stanley  Milgram,1
56013,Stanley A.  Brown,1
56015,Stanley Applebaum,1
56016,Stanley Aronowitz,1
56017,Stanley B. Greenberg,1
56018,Stanley B. Greenfield,1
56020,Stanley Booth,1
56021,Stanley Burroughs,1
56022,Stanley C. Monroe,1
56024,Stanley Cohen,1
56026,Stanley Crawford,1
56029,Stanley David Lyman,1
56030,Stanley Davidson,1
56031,Stanley E. Gunstream,1
56034,Stanley F. Malamed,1
56035,Stanley G. Hilton,1
56037,Stanley Green,1
56038,Stanley Harris,1
56039,Stanley Hauerwas,1
56213,Stephanie Kaza,1
56218,Stephanie Lehmann,1
55939,Stacey Richter,1
56415,Stephen J. Einstein,1
56397,"Stephen H., Ph.D. Wolinsky",1
56399,Stephen Hart,1
56400,Stephen Haseler,1
56402,Stephen Herrero,1
56403,Stephen Hesla,1
56405,Stephen Howarth,1
56408,Stephen J Spignesi,1
56409,Stephen J. Adler,1
56411,Stephen J. Binz,1
56416,Stephen J. Gould,1
56431,Stephen Kanar,1
56417,Stephen J. Lee,1
56418,Stephen J. Pfohl,1
56419,Stephen J. Pyne,1
56420,Stephen J. Sansweet,1
56421,Stephen J. Small,1
56423,Stephen J. Whitfield,1
56425,Stephen Jermanok,1
56428,Stephen K Smuin,1
56429,Stephen K. Hayes,1
56396,Stephen H. Wolinsky,1
56395,Stephen H. Amos,1
56394,Stephen Griffith,1
56389,Stephen Green,1
56363,Stephen Ford,1
56364,Stephen Forest,1
56369,Stephen Fuentes,1
56370,Stephen G. Bloom,1
56371,Stephen G. Maurer,1
56373,Stephen Gallager,1
56375,Stephen Gammell,1
56376,Stephen Garber,1
56377,Stephen Gaskin,1
56378,Stephen Geller,1
56379,Stephen George,1
56380,Stephen Gilbert,1
56381,Stephen Gillers,1
56382,Stephen Glazier,1
56384,Stephen Goodwin,1
56385,Stephen Gorman,1
56386,Stephen Gould,1
56387,Stephen Graham Jones,1
56388,Stephen Grave,1
56430,Stephen Kahn,1
56432,Stephen Kendrick,1
56360,Stephen Farber,1
56494,Stephen Mott,1
56480,Stephen Mcdonald,1
56481,Stephen Mennell,1
56482,Stephen Mertz,1
56484,Stephen Michael Elonka,1
56485,Stephen Miller,1
56488,Stephen Molinsky,1
56490,Stephen Montgomery,1
56491,Stephen Moore,1
56493,Stephen Morse,1
56495,Stephen Munzer,1
56434,Stephen Kiesling,1
56496,Stephen N Rous,1
56497,Stephen Nachmanovitch,1
56498,Stephen Nasser,1
56499,Stephen Nissenbaum,1
56500,Stephen Northcutt,1
56501,Stephen Notley,1
56502,Stephen O'Connor,1
56503,Stephen O'Shea,1
56504,Stephen Oates,1
56477,Stephen Mark Rainey,1
56476,Stephen Mansfield,1
56474,Stephen Magura,1
56473,Stephen M. Wylen,1
56437,Stephen Kittredge Cunningham,1
56438,Stephen Knight,1
56439,Stephen Koch,1
56440,Stephen Kotkin,1
56441,Stephen Kramer,1
56443,Stephen Kritsick,1
56447,Stephen L.  Nelson,1
56449,Stephen L. Campbell,1
56451,Stephen L. Defelice M. D.,1
56454,Stephen Lang,1
56455,Stephen Langer,1
56457,Stephen Law,1
56461,Stephen Leather,1
56462,Stephen Leeb,1
56466,Stephen Lodge,1
56468,Stephen Lucas,1
56469,Stephen M. Maple,1
56470,Stephen M. Miller,1
56472,Stephen M. Rainey,1
56361,Stephen Fay,1
56359,Stephen F. Olford,1
56220,Stephanie Lovett Stoffel,1
56267,Stephen Alter,1
56253,Stephanie Stuve-Bodeen,1
56257,Stephanie Zia,1
56258,Stephanie. Winston,1
56259,Stephehn B. Jahnke,1
56260,Stephen  Hayes,1
56261,Stephen  Kinzer,1
56263,Stephen A. Finkler,1
56264,Stephen A. Haller,1
56266,Stephen A. Ross,1
56268,Stephen Altschuler,1
56287,Stephen Bezruchka,1
56270,Stephen Anderson,1
56273,Stephen Arons,1
56274,Stephen Arroyo,1
56276,Stephen Asbury,1
56277,Stephen B Oates,1
56279,Stephen B. Seager,1
56280,"Stephen B., Md Edelson",1
56282,Stephen Barlay,1
56283,Stephen Batchelor,1
56251,Stephanie St Pierre,1
56249,Stephanie Smith,1
56248,Stephanie Sinclair,1
56247,Stephanie Simpson-Woods,1
56221,Stephanie Lynn Hilpert,1
56222,Stephanie Mansfield,1
56225,Stephanie Matteson,1
56226,Stephanie Maze,1
56227,Stephanie Mcfetridge Britt,1
56229,Stephanie Nolen,1
56230,Stephanie Ocko,1
56231,Stephanie Ovide,1
56233,Stephanie Perry Moore,1
56234,Stephanie Prince,1
56235,Stephanie Richards,1
56236,Stephanie Rosenbaum,1
56237,Stephanie Rosenfeld,1
56238,Stephanie Rowe,1
56240,Stephanie S. Covington,1
56242,"Stephanie S., Ph.D. Covington",1
56244,Stephanie Schwam,1
56245,Stephanie Seacord,1
56246,Stephanie Seymour,1
56285,Stephen Beale,1
56288,Stephen Billas,1
56358,Stephen F. Milliken,1
56344,Stephen Douglas,1
56331,Stephen Cross,1
56333,Stephen Curtis Thompson,1
56334,Stephen D. Burd,1
56335,Stephen D. Darling,1
56336,Stephen D. Gruban-Black,1
56337,Stephen D. Manning,1
56338,Stephen D. Sullivan,1
56340,Stephen Dedman,1
56341,Stephen Dixon,1
56345,Stephen Duncombe,1
56292,Stephen Blake,1
56346,Stephen Dunn,1
56348,Stephen Dwoskin,1
56350,Stephen E. Cosgrove,1
56351,Stephen E. Heiman,1
56352,Stephen E. Lucas,1
56353,Stephen E. Weil,1
56354,Stephen E. Whitfield,1
56355,Stephen Eliot,1
56356,Stephen Elliott,1
56329,Stephen Covey,1
56327,Stephen Cornwell,1
56321,Stephen Cole,1
56320,Stephen Coffin,1
56295,Stephen Bourne,1
56296,Stephen Bower Young,1
56297,Stephen Bowman,1
56298,Stephen Bransford,1
56299,Stephen Braun,1
56300,Stephen Brewer,1
56301,Stephen Briggs,1
56302,Stephen Brookson,1
56304,Stephen Burgen,1
56306,Stephen Butler Leacock,1
56307,Stephen C. Craig,1
56308,Stephen C. George,1
56309,Stephen C. Harper,1
56311,Stephen C. Paul,1
56312,Stephen C. Yeazell,1
56313,Stephen Caitlin,1
56314,Stephen Calloway,1
56315,Stephen Carpenter,1
56317,Stephen Charles Mott,1
55940,"Staceyann Chin, Dot Antoniades, Aileen Reyes, Meaghan Williams, Miriam Stanley, Amy Ouzoonian Kyrce Swenson",1
55938,Stacey Lamb,1
55398,Shigeru Kayano,1
55577,Sidney Zion,1
55563,Sidney Kirkpatrick,1
55564,Sidney L. Landau,1
55565,Sidney Mintz,1
55566,Sidney Offit,1
55567,Sidney Omarr,1
55569,Sidney Perkowitz,1
55571,Sidney R Levine,1
55573,Sidney Shemel,1
55574,Sidney Toy,1
55578,Sidonieâ­Gabrielle Colette,1
55593,Sigourney Welles,1
55579,Siegfried Engelmann,1
55580,Siegfried J. Kra,1
55581,Siegfried Morenz,1
55582,Sierra Rydell,1
55583,Sig Lonegren,1
55584,Sig Synnestvedt,1
55585,Sigmund A. Lavine,1
55589,Sign Of The Times,1
55590,Signature Bride Magazine,1
55562,Sidney Joseph Perelman,1
55561,Sidney J. Perelman,1
55560,Sidney I. Landau,1
55559,Sidney Huntington,1
55535,Sibyl James,1
55536,Sibylle Garrett,1
55538,Sibylle Knauss,1
55539,Sid Adelman,1
55540,Sid Behrman,1
55541,Sid Brown,1
55542,Sid Campbell,1
55544,Sid Goldstein,1
55545,Sid Hartman,1
55548,Sid Lerner,1
55549,Sid M. Wolfe,1
55550,Sid Stapleton,1
55552,Sidney Abbott,1
55553,Sidney Berry Hill,1
55554,Sidney Biddle Barrows,1
55555,Sidney Blumenthal,1
55556,Sidney D Craig,1
55557,Sidney Harris,1
55558,Sidney Horenstein,1
55592,Signe Toksvig,1
55594,Sigrid Brunel,1
55533,Sibley Fleming,1
55650,Simon Hope,1
55633,Simon Baker,1
55637,Simon Brooke,1
55641,Simon Cowell,1
55642,Simon Doonan,1
55643,Simon Dunmore,1
55644,Simon Farrell,1
55645,Simon French,1
55646,Simon Frith,1
55649,Simon Hoggart,1
55654,Simon Kerr,1
55595,Sigrid Heuck,1
55655,Simon Levay,1
55657,Simon Loftus,1
55658,Simon Logan,1
55659,Simon Lowrie,1
55660,Simon Marmion,1
55661,Simon Marsden,1
55663,Simon Mayle,1
55664,Simon Mckay,1
55665,Simon Mills,1
55629,Simmons Jones,1
55628,Simmons,1
55627,Simin Daneshvar,1
55626,Simha Seraya,1
55596,Sigrid M Shepard,1
55599,Siimon Reynolds,1
55600,Silas D. House,1
55602,Silas Weir Mitchell,1
55603,Sile Rice,1
55605,Silitch,1
55606,Silva Mehta,1
55609,Silver Burdett & Ginn,1
55610,Silver Mountain Foundation,1
55611,Silver Raven Wolf,1
55613,Silver Rose,1
55614,Silverberg,1
55616,Silvia Cary,1
55617,Silvia Di Lorenzo,1
55619,Silvie Sommerfield,1
55621,Silvio A. Bedini,1
55622,Sima Yazdani,1
55624,Simeon J. Maslin,1
55625,Simeon Margolis,1
55534,Sibyl J. Pischke,1
55532,Siang-Yang Tan,1
55667,Simon Mugford,1
55446,Shirley Hughes,1
55431,Shirley Cheng,1
55435,Shirley Dobson,1
55436,Shirley Eu-Wong,1
55437,Shirley Ewart,1
55438,Shirley F. Woods,1
55439,Shirley Felts,1
55440,Shirley Frondorf,1
55441,Shirley Gill,1
55442,Shirley Grau,1
55448,Shirley Jones,1
55467,Shirley O. Corriher,1
55449,Shirley Jump,1
55450,Shirley Kaufman,1
55452,Shirley Kennett,1
55453,Shirley L. Radl,1
55456,Shirley Linden. Morrison,1
55459,Shirley Martin,1
55460,Shirley Mccann,1
55461,Shirley Mcclaine,1
55462,Shirley Meier,1
55430,Shirley C. Raines,1
55428,Shirley Brice Heath,1
55426,Shirley Billigmeier,1
55425,Shirley Bennett Tallman,1
55399,Shih-Chin Tung,1
55400,Shikibu Murasaki,1
55401,Shimizu Aki,1
55403,Shimon Camiel,1
55404,Shimon Peres,1
55405,Shingo Syoko,1
55406,Shinji Saijyo,1
55407,Shinn,1
55408,Shinta Cho,1
55409,Shirakawa,1
55411,Shirer L.,1
55413,Shirl Solomon,1
55414,Shirlee A. Kalstone,1
55416,Shirlee Haizlip,1
55417,Shirlee Kalstone,1
55418,Shirlee Taylor Haizlip,1
55419,Shirleen Sando,1
55420,Shirley  Lindenbaum,1
55421,Shirley Abbott,1
55466,Shirley O Hockett,1
55471,Shirley Raye Redmond,1
55530,Sian Rees,1
55514,Shuichi Shigeno,1
55505,Shon Harris,1
55506,Shona Mckellar,1
55507,Shonto Begay,1
55508,Shoshana Zuboff,1
55509,Shoshanah Rabinovici,1
55510,Shoshanna Katzman,1
55511,Shouji Gatou,1
55512,Shoya  Zichy,1
55513,Shozo Kanai,1
55515,Shulamith Levey Oppenheim,1
55473,Shirley Rogers Radl,1
55517,Shunryu Suzuki,1
55518,Shuri Shiozu,1
55520,Shusha Guppy,1
55522,Shutta Crum,1
55523,Shwartz,1
55524,Shyam Bhatia,1
55526,Sia Barbi,1
55527,Sia Figiel,1
55528,Sian Hardy,1
55504,Sholom Aleichem,1
55503,Sholly Fisch,1
55501,Shoebox Greetings Staff,1
55499,Shoddy Chase,1
55474,Shirley Ross,1
55476,Shirley Ruiz,1
55478,Shirley Sloan Foder,1
55479,Shirley Steen,1
55481,Shirley Strum,1
55482,Shirley Tallman,1
55484,Shirley Verel,1
55485,Shirley Watts,1
55486,Shirley Whitton,1
55487,Shishir Gundavaram,1
55489,Shiva Rea,1
55490,Shizuko Natsuki,1
55491,Shizuo Tsuji,1
55493,Shizuru Seino,1
55494,Shlomith Rimmon-Kenan,1
55495,Shlomo Aronson,1
55496,Shlomo Dunour,1
55497,Shmuel Boteach,1
55498,Shoba Narayan,1
55666,Simon Mitton,1
55668,Simon Nash,1
55937,Stacey Granger,1
55855,Sophia Frances Anne Caulfeild,1
55838,Sonny Kleinfield,1
55839,Sons,1
55841,Sonya B. Hamlin,1
55845,Sonya Hartnett,1
55848,Sonya T. Pelton,1
55849,Sonya Tinsley,1
55850,"Sonya, Dr. Rhondes",1
55853,Sophia Bedford-Pierce,1
55854,Sophia Dembling,1
55856,Sophia Nash,1
55874,Sorrell Ames,1
55857,Sophia Petrou,1
55860,Sophie Kay,1
55862,Sophie Powell,1
55863,Sophie Treadwell,1
55865,Sophie-Jane Tilley,1
55868,Sora Inoue,1
55869,Sorche Leodhas,1
55870,Sorel,1
55872,Sori Yoneda,1
55835,Sonny And Philip Rosenberg Grosso,1
55833,Sonja Vegdahl Hur,1
55832,Sonja Steptoe,1
55830,Sonja L. Connor,1
55804,Sondra Gotlieb,1
55805,Sondra Locke,1
55806,Sondra Maeshak,1
55808,Sondra Ray,1
55810,Sondra. Ray,1
55811,Sonia Black,1
55812,Sonia Ducie,1
55816,Sonia Maasik,1
55817,Sonia Maxwell,1
55818,Sonia Moore,1
55819,Sonia Orin Lyris,1
55820,Sonia Phillips,1
55821,Sonia Sanchez,1
55822,Sonia Sander,1
55824,Sonia Singh,1
55825,Sonia Uvezian,1
55826,Sonia W. Black,1
55827,Sonia Weiss,1
55829,Sonja L. Conner,1
55873,Sorrel Wilby,1
55875,Soseki Natsume,1
55802,Sonali Fry,1
55922,Srinivas R Melkote,1
55911,Sports Illustrated,1
55913,Spss,1
55914,Spy Magazine,1
55915,Spyri,1
55916,Squire D Rushnell,1
55917,Squire D. Rushnell,1
55918,Squire Rushnell,1
55920,Sri S. Satchidanada,1
55921,Sri Swami Satchidananda,1
55923,Srinivasa Sivakumar,1
55876,Souljah,1
55924,Sriram Srinivasan,1
55925,St Joseph Church Committee,1
55926,St Martin'S Press,1
55928,St Thomas Robin,1
55929,St. Anthony Mary Claret,1
55931,St. Francis Of Sales,1
55932,Stacey Ballis,1
55933,Stacey Bess,1
55934,Stacey C. Sawyer,1
55909,Sponag E. Akowe,1
55908,Spiros Zodhiates,1
55907,Spiro T Agnew,1
55906,Spiro Kostof,1
55878,Southern California Edit Auto Club,1
55880,Soyung Pak,1
55883,Sparky Imeson,1
55884,Sparky Lyle,1
55886,Sparrow L. Patterson,1
55887,Speakers Roundtable Staff,1
55888,Speer Mcnab,1
55889,Spencer A. Rathus,1
55891,Spencer G. Lucas,1
55892,Spencer Glass,1
55893,Spencer Grendahl,1
55895,Spencer Marsh,1
55896,Spencer R. Weart,1
55897,Spencer W. Kimball,1
55898,"Spencer, Md. Johnson",1
55900,Spike Andrews,1
55902,Spike Milligan,1
55903,Spike Walker,1
55904,Spink,1
55803,Sondra Farrell Bazrod,1
55800,Somtow Sucharitkal,1
55669,Simon Price,1
55724,Sissela Bok,1
55711,Sir Ernest Shackleton,1
55712,Sir Francis Chichester,1
55713,Sir George Trevelyan,1
55714,Sir James Knowles,1
55715,Sir James Marshall Cornwall,1
55716,Sir Richard Burton,1
55717,Sir Scott,1
55718,Sir Sydney Smith,1
55723,Sirrus Poe,1
55725,Sister  Emmanuel,1
55737,Skip Bayless,1
55726,Sister Genevieve Of The Holy Face,1
55727,Sister Gesualda Of The Holy Spirit,1
55728,Sister M. Faustina Kowalska,1
55729,Sister Nan,1
55730,Sister Souljah,1
55731,Sister Wendy Beckett,1
55732,Sisters Of The Heart,1
55733,Sivananda Yoga Vedanta Center,1
55734,Siviter,1
55710,Sir Ernest Alfred Thompson Wallis Budge,1
55708,Sir Abdullah Suhrawardy,1
55707,Sipho Sepamla,1
55706,Siobhan Parkinson,1
55671,Simon Reeve,1
55673,Simon Sebag Montefiore,1
55674,Simon Shaw,1
55675,Simon Sheppard,1
55678,Simon Tolkien,1
55679,Simon Troy,1
55685,Simona Chiose,1
55686,Simona Hill,1
55688,Simone Ravicz,1
55689,Simone Schwarz-Bart,1
55690,Simone Simmons,1
55692,Simple Living Collective,1
55693,Simplicity Pattern Co.,1
55696,Sinbad,1
55698,Sinclair Dani,1
55701,Sindiwe Magona,1
55702,Singer,1
55704,Siobhan Adcock,1
55705,Siobhan Darrow,1
55736,Skinner,1
55738,Skip E. Lowe,1
55799,Someth May,1
55785,Sol Yurick,1
55773,Social Action Research Center,1
55774,Society For The Study Of Manga Techniques,1
55775,Soei Yoneda,1
55776,Sofia Souli,1
55777,Sofocles,1
55778,Sogyal Rinpoche,1
55780,Soinbhe Lally,1
55783,Sol Steinmetz,1
55784,Sol Wachtler,1
55788,Solene T. Morris,1
55739,Skip Heitzig,1
55789,Solly Zuckerman,1
55790,Solomon H. Skolnick,1
55791,Solomon J. Schepps,1
55793,Solomon M. Skolnick,1
55794,Solomon Massik,1
55795,Solomon Northrup,1
55796,Solomon Northup,1
55797,Solomon W. Golomb,1
55798,Som Publishing,1
55772,Snyder,1
55771,Snowdon Parlette,1
55770,Snorri Sturluson,1
55768,Smitty Parratt,1
55741,Skip Williams,1
55742,Sklar,1
55743,Sky Lee,1
55744,Skye Alexander,1
55746,Skye Moody,1
55747,Skye Weintraub,1
