,User-Decade,Book-Rating
373507,40,8
373509,40,5
373510,50,5
373512,30,3
373522,50,7
373535,30,8
373539,50,8
373540,50,10
373541,50,8
373554,50,6
373556,40,8
373558,50,8
373586,10,8
373588,70,10
373591,40,8
373592,60,8
373608,50,5
373610,30,7
373620,40,8
373626,30,6
373629,70,10
373630,70,7
373635,30,5
373637,70,8
373643,20,9
373647,200,8
373648,30,10
373649,20,9
373650,20,10
373654,10,9
373657,30,10
373658,30,6
373664,30,8
373672,10,10
373673,30,8
373675,20,6
373676,30,10
373680,30,9
373685,90,10
373691,20,7
373692,20,10
373698,40,5
373699,50,7
373702,20,2
373706,30,9
373707,30,7
373709,20,6
373710,30,7
373714,10,6
373718,20,10
373722,20,9
373730,50,9
373738,20,7
373739,30,9
373743,20,5
373744,10,10
373747,20,10
373748,30,10
373749,20,10
373753,20,10
373755,20,8
373757,20,9
373764,20,7
373766,30,8
373767,30,5
373771,20,8
373775,40,10
373778,20,9
373779,10,9
373780,30,8
373785,30,9
373790,20,6
373795,20,7
373796,30,8
373797,20,9
373808,30,6
373815,40,9
373816,30,9
373819,20,6
373820,40,7
373821,30,7
373822,30,9
373824,40,8
373826,20,9
373830,30,7
373832,20,8
373841,20,7
373843,20,10
373844,30,5
373845,20,10
373847,30,10
373852,20,10
373853,10,10
373860,20,4
373863,30,7
373864,20,8
373865,50,9
373868,30,8
373871,20,9
373883,30,4
373890,40,9
373891,20,9
373893,20,9
373894,20,8
373895,20,10
373896,30,10
373897,20,10
373899,40,9
373900,20,9
373903,20,10
373907,50,9
373917,30,8
373923,30,8
373936,30,9
373938,30,7
373945,30,7
373946,30,8
373954,30,8
373959,30,7
373960,20,5
373964,30,6
373965,50,9
373970,30,10
373971,20,5
373973,30,10
373975,30,8
373982,50,10
373991,30,8
373992,70,6
374006,30,5
374007,20,8
374010,30,9
374014,30,8
374021,50,7
374029,30,9
374030,30,10
374034,20,7
374038,30,10
374039,40,10
374041,30,9
374042,30,5
374045,50,9
374048,20,5
374049,30,6
374051,40,5
374058,20,6
374112,30,8
374113,60,10
374117,30,10
374119,10,5
374127,20,10
374128,30,5
374129,30,9
374137,10,5
374147,40,9
374153,30,7
374158,20,5
374161,50,10
374163,20,5
374167,40,5
374171,40,9
374173,50,9
374186,30,7
374187,40,5
374193,40,5
374208,40,7
374221,40,10
374223,40,5
374225,40,5
374231,50,9
374232,20,8
374238,50,8
374245,30,10
374246,60,9
374252,20,10
374254,20,7
374258,20,5
374259,30,10
374274,20,10
374282,30,8
374283,50,8
374289,30,5
374291,30,10
374292,60,3
374298,20,9
374309,50,5
374323,60,9
374324,50,10
374335,20,10
374336,20,6
374338,30,8
374339,30,8
374344,30,9
374352,20,6
374359,20,9
374361,20,6
374375,40,7
374376,20,7
374381,40,5
374384,20,6
374385,30,8
374386,30,8
374387,30,10
374388,40,9
374396,20,10
374397,30,8
374406,40,8
374421,30,10
374433,60,8
374438,20,8
374460,40,9
374461,10,6
374463,40,5
374464,30,7
374474,40,7
374476,40,9
374479,50,8
374484,50,7
374486,50,8
374498,40,7
374500,30,5
374501,30,10
374504,30,10
374507,30,7
374509,30,5
374515,30,7
374516,30,7
374519,50,8
374521,50,9
374522,30,8
374524,30,10
374525,30,10
374529,30,10
374530,30,10
374535,30,10
374539,30,8
374540,30,8
374544,10,10
374545,10,10
374550,30,8
374551,20,8
374553,30,9
374555,30,10
374556,30,7
374557,30,10
374558,20,9
374559,50,7
374560,10,5
374567,20,10
374570,40,10
374571,30,3
374572,50,8
374574,10,8
374577,30,10
374578,40,8
374580,20,8
374583,30,10
374595,40,8
374599,30,8
374601,30,5
374602,30,8
374603,50,10
374606,30,8
374609,30,9
374611,40,9
374617,30,5
374619,30,5
374620,30,5
374621,30,5
374622,30,5
374624,30,5
374629,40,9
374631,20,10
374632,20,9
374634,30,8
374635,30,10
374643,30,10
374649,40,9
374650,40,10
374652,20,9
374653,30,8
374656,30,9
374662,30,10
374664,30,5
374667,30,7
374670,20,9
374672,30,8
374678,30,10
374679,30,10
374686,30,7
374689,30,10
374693,30,6
374696,30,10
374697,30,5
374699,30,10
374700,30,5
374702,20,10
374703,20,5
374705,20,8
374707,30,8
374708,20,7
374711,30,10
374714,30,5
374716,30,5
374719,40,8
374727,30,5
374732,20,7
374734,30,10
374735,30,5
374736,30,8
374737,30,7
374738,30,5
374739,20,9
374741,30,10
374742,30,5
374747,30,10
374748,30,8
374757,30,8
374762,40,5
374763,20,9
374765,30,10
374769,30,10
374775,30,10
374776,30,10
374779,30,5
374783,20,9
374784,30,10
374790,30,10
374791,30,5
374794,30,5
374816,20,8
374817,40,10
374820,30,8
374834,80,7
374835,40,8
374838,40,9
374839,50,7
374844,40,9
374849,10,8
374858,30,7
374859,50,8
374871,30,9
374874,30,5
374875,30,7
374882,40,6
374886,50,9
374887,30,9
374890,30,10
374894,30,7
374895,50,10
374898,50,10
374900,30,9
374903,30,6
374904,50,9
374906,30,10
374907,30,10
374909,20,8
374911,40,7
374912,10,9
374919,30,7
374923,50,9
374924,20,8
374926,20,8
374929,20,5
374937,20,9
374939,30,8
374941,30,8
374942,30,9
374943,30,10
374945,60,9
374951,20,10
374952,30,6
374953,30,5
374954,50,5
374958,20,5
374959,30,5
374964,30,9
374967,40,10
374971,30,9
374973,20,6
374976,30,4
374983,20,8
374986,20,8
374987,20,10
374989,20,10
374992,20,5
374998,10,8
375005,20,10
375006,20,8
375007,20,10
375009,30,10
375012,30,8
375013,40,9
375021,40,7
375025,40,7
375038,60,10
375042,50,10
375046,50,9
375047,40,10
375053,20,8
375055,40,8
375058,30,8
375067,20,10
375071,40,5
375077,30,7
375093,40,5
375094,20,6
375118,20,5
375127,30,6
375133,30,10
375134,20,7
375136,30,10
375143,10,7
375145,30,9
375146,50,7
375148,50,10
375151,30,7
375153,20,10
375160,30,9
375162,40,7
375167,30,8
375168,30,10
375169,30,10
375172,30,7
375173,30,10
375175,30,7
375176,50,8
375177,50,8
375179,30,6
375180,30,4
375182,40,9
375186,30,9
375188,30,10
375189,40,8
375194,30,9
375198,30,7
375201,30,7
375206,40,9
375209,50,9
375210,30,7
375211,30,8
375213,30,7
375220,30,10
375223,30,6
375228,20,9
375234,30,9
375239,40,5
375240,30,10
375243,40,6
375244,30,10
375245,30,7
375247,20,8
375250,30,8
375251,30,5
375253,40,10
375254,30,9
375255,30,8
375257,20,7
375267,40,7
375269,30,8
375270,40,7
375271,40,7
375275,20,6
375278,40,5
375279,30,9
375286,40,7
375288,40,7
375290,40,9
375292,50,10
375294,50,10
375295,10,8
375296,50,9
375298,30,10
375301,30,8
375303,30,8
375308,30,10
375312,30,9
375313,20,9
375317,30,7
375318,40,6
375319,50,5
375320,30,10
375324,10,9
375326,20,9
375333,10,4
375335,10,8
375337,30,7
375339,20,7
375345,20,8
375347,20,9
375351,30,9
375352,40,10
375353,30,6
375356,30,7
375358,30,7
375359,30,6
375366,60,5
375367,30,5
375371,60,5
375379,40,8
375382,30,10
375383,20,7
375390,20,8
375392,20,7
375394,20,7
375397,20,10
375398,20,6
375400,50,9
375405,30,8
375408,10,10
375411,10,7
375412,30,7
375414,20,7
375416,20,5
375422,20,10
375423,40,5
375426,40,5
375429,40,9
375430,60,9
375434,50,3
375435,50,9
375439,40,8
375444,30,6
375450,20,8
375456,40,10
375457,20,10
375461,50,6
375465,40,8
375474,20,5
375476,50,5
375480,30,9
375504,50,1
375508,30,9
375514,20,7
375515,10,9
375521,50,9
375538,50,10
375545,20,8
375549,20,9
375550,20,9
375556,30,7
375562,40,6
375566,20,10
375588,10,5
375596,50,10
375618,50,10
375622,30,5
375625,40,8
375630,20,8
375642,50,8
375650,10,8
375668,50,7
375670,10,7
375671,20,8
375672,10,7
375673,20,8
375675,10,9
375678,10,8
375707,10,5
375719,30,5
375727,50,9
375736,60,10
375739,20,6
375745,40,10
375747,40,7
375748,30,9
375750,20,8
375752,40,9
375753,30,10
375754,30,9
375755,30,5
375759,20,6
375761,20,5
375765,30,8
375766,40,10
375767,40,7
375770,30,7
375786,20,5
375796,20,8
375799,30,10
375804,30,7
375805,50,7
375806,20,9
375808,30,8
375809,20,10
375824,30,6
375828,40,10
375829,50,8
375833,50,9
375837,30,6
375839,60,6
375841,30,10
375846,40,9
375847,40,7
375852,50,8
375859,50,6
375866,50,9
375873,30,6
375875,50,8
375879,40,7
375881,30,10
375886,50,8
375905,30,7
375913,20,10
375918,40,10
375921,20,8
375922,20,5
375923,30,9
375929,30,5
375930,40,7
375933,60,10
375934,30,5
375935,50,8
375955,50,9
375956,60,5
375959,40,9
375967,40,8
375970,30,9
375981,20,7
375984,30,9
375987,20,7
375990,30,5
375993,40,8
375998,30,10
376003,20,9
376009,20,2
376010,30,4
376011,10,8
376018,50,7
376020,30,7
376022,50,9
376028,50,7
376036,20,8
376039,30,9
376052,30,7
376060,50,10
376076,40,10
376077,50,7
376078,20,9
376079,20,10
376080,20,10
376089,0,9
376091,30,6
376092,30,7
376103,10,7
376113,30,7
376122,40,7
376123,30,8
376136,60,8
376140,50,4
376144,20,6
376150,70,5
376151,60,8
376155,30,7
376164,50,7
376170,30,5
376172,30,6
376179,40,8
376193,70,8
376200,30,10
376201,10,7
376213,30,8
376214,40,8
376248,10,9
376253,10,8
376254,10,9
376257,20,8
376263,40,5
376265,40,9
376269,40,5
376280,40,8
376284,50,9
376288,40,5
376289,30,5
376292,30,9
376299,30,5
376306,30,9
376309,40,5
376311,50,8
376312,10,9
376315,40,10
376316,20,8
376317,30,6
376321,20,7
376322,30,10
376328,30,8
376338,20,5
376343,40,7
376345,30,8
376356,40,5
376359,40,10
376361,30,5
376362,50,3
376370,10,8
376373,20,10
376374,40,10
376379,10,10
376384,40,8
376386,50,9
376390,20,8
376395,10,2
376401,30,6
376402,20,10
376403,30,8
376411,40,10
376419,10,10
376420,20,9
376424,20,10
376428,50,9
376447,40,8
376450,40,7
376451,40,9
376452,20,7
376469,40,8
376474,20,2
376477,30,8
376484,40,9
376487,50,10
376508,20,10
376523,30,10
376524,40,7
376525,30,5
376533,30,8
376548,70,5
376550,40,2
376551,20,10
376556,50,9
376559,10,6
376566,30,8
376570,30,6
376580,30,10
376581,30,5
376594,50,5
376595,20,10
376607,40,6
376612,40,8
376614,50,8
376616,40,6
376625,30,6
376635,30,8
376636,20,9
376643,60,8
376646,20,7
376653,40,5
376657,70,9
376660,30,10
376661,40,5
376662,60,9
376667,20,8
376669,30,10
376671,30,7
376676,50,7
376678,30,8
376683,30,9
376690,30,5
376692,20,10
376695,30,8
376696,20,9
376704,30,10
376709,70,5
376714,60,10
376716,60,10
376722,40,5
376742,10,4
376743,30,9
376744,30,9
376745,20,7
376747,20,8
376748,30,10
376751,20,7
376752,40,9
376754,50,8
376763,20,8
376773,50,10
376774,30,10
376777,50,8
376789,30,10
376794,50,9
376797,20,8
376802,50,8
376806,50,7
376808,50,10
376820,30,6
376821,30,6
376822,30,6
376828,30,5
376830,30,8
376833,50,5
376834,50,8
376835,20,8
376842,30,6
376844,30,8
376847,70,8
376855,40,2
376858,60,9
376861,50,9
376862,50,8
376864,40,5
376865,40,7
376876,40,8
376877,30,8
376888,40,9
376897,60,9
376898,20,10
376899,30,9
376900,60,8
376901,30,10
376902,50,7
376909,40,8
376912,20,7
376913,30,8
376923,40,7
376935,10,9
376947,30,8
376951,30,5
376955,30,7
376957,20,10
376963,40,8
376964,40,10
376965,30,10
376970,20,5
376976,40,7
376977,30,7
376984,30,8
376986,40,5
376991,10,8
376992,30,8
376997,50,7
377001,50,8
377012,60,7
377014,40,8
377020,50,5
377022,50,7
377023,50,9
377024,40,7
377027,30,7
377030,50,7
377037,20,7
377054,30,7
377057,40,9
377061,40,10
377063,40,9
377065,30,10
377071,50,8
377072,20,9
377073,30,10
377080,50,3
377081,20,7
377086,30,6
377094,70,8
377096,40,8
377102,20,5
377108,30,10
377109,30,9
377110,20,6
377113,40,9
377115,30,9
377116,40,8
377121,20,6
377124,30,9
377134,20,10
377136,30,8
377137,30,5
377139,20,10
377140,40,8
377143,50,9
377146,30,9
377147,30,8
377150,40,7
377170,30,6
377187,30,9
377195,20,7
377203,60,10
377206,30,7
377209,50,10
377211,20,8
377215,40,9
377226,30,6
377227,50,5
377228,20,8
377232,30,9
377235,20,5
377238,60,7
377244,20,7
377250,20,5
377260,40,8
377263,30,8
377264,20,6
377267,30,7
377271,20,9
377272,30,5
377277,30,7
377283,30,7
377284,20,5
377285,20,6
377286,30,6
377290,20,9
377293,30,9
377295,30,6
377302,20,5
377304,30,6
377308,20,8
377317,20,7
377318,30,6
377321,20,8
377330,30,6
377334,20,8
377335,30,7
377344,20,9
377345,50,8
377351,20,9
377353,30,8
377360,20,8
377361,30,10
377362,20,8
377364,30,9
377365,30,8
377370,40,7
377397,40,10
377400,40,5
377401,20,6
377407,20,10
377408,30,10
377409,20,7
377411,20,5
377416,70,5
377420,40,7
377424,20,6
377426,20,7
377427,40,8
377428,40,7
377429,40,6
377432,30,5
377439,50,8
377444,40,10
377448,30,7
377453,50,10
377456,50,5
377458,40,9
377459,50,8
377462,40,9
377469,30,7
377473,30,7
377475,40,8
377476,30,5
377480,40,5
377482,30,9
377484,30,4
377487,40,9
377494,30,6
377495,30,8
377496,50,7
377507,20,7
377518,40,7
377527,30,8
377528,30,10
377539,40,8
377540,20,10
377546,30,5
377547,40,7
377554,50,8
377555,30,7
377561,40,8
377563,20,9
377566,10,5
377571,30,8
377578,50,9
377580,30,7
377586,50,5
377590,40,6
377593,40,8
377599,40,8
377600,40,7
377602,40,8
377605,30,7
377608,30,7
377611,30,7
377612,20,8
377617,20,6
377623,40,10
377624,40,10
377626,30,10
377627,20,8
377629,20,8
377632,30,9
377633,30,10
377634,30,8
377635,40,5
377637,40,9
377640,40,7
377641,40,8
377642,40,4
377644,20,3
377649,20,10
377654,50,9
377657,40,8
377659,40,8
377670,40,6
377675,20,10
377689,30,8
377692,40,7
377693,30,10
377695,40,10
377697,30,8
377701,10,9
377724,50,7
377737,20,1
377740,30,5
377741,10,10
377742,30,7
377755,30,8
377759,10,5
377761,20,8
377770,40,8
377772,50,8
377781,50,10
377790,30,8
377791,40,8
377792,20,10
377804,20,9
377805,10,10
377806,40,8
377807,30,8
377812,30,10
377818,20,5
377819,30,8
377824,40,8
377825,10,8
377826,10,10
377836,40,10
377837,30,9
377848,50,10
377857,40,8
377859,50,9
377861,50,7
377862,30,10
377863,30,6
377865,40,10
377871,30,9
377880,10,10
377882,30,10
377883,30,9
377885,10,9
377886,30,5
377887,30,8
377890,20,10
377904,20,8
377906,50,8
377916,80,5
377922,20,8
377924,10,9
377925,20,9
377928,20,6
377931,20,8
377933,40,7
377934,20,8
377942,30,7
377946,40,8
377957,30,8
377959,30,8
377973,30,10
377980,30,5
377990,20,7
377993,40,5
377994,40,7
378003,50,8
378004,50,6
378008,30,6
378014,20,5
378017,20,7
378022,30,6
378023,10,2
378032,40,4
378043,50,5
378044,40,9
378049,40,10
378051,20,4
378054,50,10
378059,40,9
378063,40,5
378070,20,6
378073,30,9
378076,20,8
378077,40,8
378080,30,6
378082,30,10
378086,30,6
378090,40,5
378097,50,10
378100,30,5
378105,20,10
378106,40,7
378116,50,8
378117,40,9
378123,50,8
378126,30,9
378129,30,9
378133,30,10
378135,50,7
378152,60,9
378156,40,8
378170,30,8
378177,30,9
378178,20,5
378193,50,10
378194,60,10
378196,30,8
378200,40,10
378203,40,8
378212,30,8
378214,50,9
378215,50,5
378216,30,6
378221,20,7
378223,40,10
378228,50,7
378235,10,9
378236,30,9
378237,30,8
378242,30,10
378248,70,5
378255,30,6
378259,30,8
378262,30,8
378267,40,9
378275,40,4
378285,30,6
378288,50,10
378290,30,7
378293,50,7
378295,30,8
378296,30,9
378313,20,8
378320,20,9
378322,30,9
378333,20,9
378336,30,7
378339,20,10
378345,20,10
378346,20,7
378349,40,7
378354,20,8
378356,20,9
378359,20,8
378372,20,4
378374,60,7
378377,50,6
378381,30,9
378384,60,8
378386,20,6
378387,20,7
378397,30,8
378403,40,10
378408,20,10
378410,20,7
378411,30,10
378412,30,10
378415,20,5
378416,20,10
378422,30,8
378423,30,10
378427,20,10
378433,10,7
378434,30,5
378435,10,10
378437,10,5
378439,40,8
378448,20,9
378449,50,8
378455,20,9
378456,30,8
378458,10,9
378463,40,8
378466,110,3
378468,40,8
378477,20,10
378482,50,10
378484,50,7
378485,50,10
378491,40,5
378511,60,8
378517,20,8
378519,60,6
378533,30,10
378539,20,8
378542,50,9
378546,30,8
378565,50,8
378566,20,6
378568,50,7
378574,40,6
378575,30,8
378580,50,10
378587,30,10
378595,30,8
378596,30,9
378600,30,7
378614,60,9
378617,30,8
378632,30,8
378635,30,7
378636,40,8
378637,50,10
378638,20,9
378643,40,8
378651,20,5
378652,40,8
378654,60,8
378657,30,7
378658,30,10
378661,30,9
378663,50,8
378668,30,9
378684,20,10
378688,40,8
378689,20,9
378692,30,10
378694,20,10
378715,20,10
378720,40,10
378722,30,8
378732,50,7
378733,30,7
378749,20,9
378757,20,8
378786,20,10
378788,20,10
378789,30,10
378790,50,10
378795,30,7
378800,20,10
378801,30,10
378814,60,10
378816,50,9
378818,30,10
378820,20,10
378821,30,8
378846,50,8
378854,40,7
378855,30,7
378857,30,10
378864,20,9
378867,20,10
378870,30,5
378872,20,5
378881,20,10
378885,20,10
378893,50,7
378895,30,8
378897,40,7
378898,20,8
378902,20,7
378906,30,8
378907,30,8
378918,20,9
378921,30,7
378928,20,6
378930,20,4
378931,30,7
378933,20,9
378938,40,3
378942,40,8
378955,50,9
378960,20,6
378962,20,7
378966,30,7
378969,40,9
378975,40,8
378977,40,8
378981,50,10
378982,10,8
378986,30,10
378991,40,9
378999,30,8
379001,30,10
379007,20,8
379012,60,8
379020,40,10
379022,30,3
379029,40,4
379031,30,1
379036,30,5
379041,50,9
379044,40,9
379052,20,7
379056,30,9
379073,30,7
379075,30,10
379084,20,7
379085,20,5
379087,30,8
379088,30,9
379092,30,9
379101,40,7
379102,50,5
379110,30,9
379113,20,8
379115,40,10
379118,20,8
379120,30,8
379126,20,5
379135,30,10
379147,50,8
379157,40,8
379162,20,10
379163,50,7
379165,30,3
379168,30,9
379170,30,8
379173,40,10
379175,20,10
379176,20,6
379179,30,10
379180,40,2
379181,20,10
379183,40,10
379186,40,7
379188,30,5
379189,20,8
379192,30,8
379203,30,8
379207,40,4
379209,30,10
379210,30,1
379214,20,9
379218,20,10
379221,40,9
379226,40,10
379228,30,8
379231,30,9
379237,30,8
379243,30,9
379244,50,7
379246,40,8
379249,40,8
379258,30,6
379269,40,10
379273,20,6
379276,30,10
379285,40,7
379289,20,8
379298,40,10
379301,20,2
379303,40,9
379304,20,8
379306,30,8
379309,20,7
379314,40,10
379331,40,10
379350,30,9
379351,50,8
379354,20,7
379361,40,6
379362,20,4
379368,40,5
379385,60,7
379386,40,7
379389,40,8
379391,30,8
379394,30,7
379398,50,8
379400,60,7
379401,30,10
379403,60,8
379408,30,9
379409,40,7
379414,20,5
379418,40,10
379425,50,5
379443,30,8
379444,30,10
379448,40,10
379453,30,9
379454,30,9
379460,20,8
379461,50,7
379462,30,10
379463,20,8
379464,60,8
379468,80,10
379490,60,9
379491,50,8
379492,40,5
379493,30,7
379502,30,8
379503,50,7
379506,40,9
379507,50,8
379511,30,5
379513,30,10
379514,50,9
379516,50,7
379520,40,8
379522,50,9
379523,30,8
379525,50,7
379527,50,8
379529,30,7
379532,30,7
379537,20,3
379542,60,7
379545,40,7
379547,30,5
379549,40,8
379552,30,6
379553,50,5
379557,60,10
379562,40,5
379567,30,8
379569,50,9
379571,50,9
379572,50,6
379592,40,9
379593,10,8
379597,30,7
379599,30,8
379605,30,9
379610,30,9
379614,30,8
379636,30,8
379637,10,8
379638,30,9
379643,30,8
379645,50,10
379649,30,9
379651,30,8
379654,40,5
379656,30,9
379659,30,8
379663,20,9
379664,30,7
379673,20,8
379686,20,7
379709,40,5
379711,30,8
379712,40,7
379722,50,10
379725,50,9
379742,20,8
379743,50,10
379747,20,6
379750,20,7
379751,30,10
379753,60,8
379757,40,8
379760,30,9
379763,20,9
379766,40,2
379770,30,9
379771,30,10
379778,50,10
379779,20,7
379790,50,9
379798,30,5
379808,50,4
379811,50,8
379816,20,10
379818,20,8
379832,40,3
379836,30,9
379838,30,7
379842,50,8
379850,50,9
379852,50,10
379855,50,1
379858,20,7
379866,50,7
379867,50,9
379871,50,10
379874,40,5
379879,40,8
379880,50,9
379884,40,7
379888,30,5
379890,40,10
379893,10,5
379896,20,8
379897,20,3
379901,30,10
379905,30,10
379907,20,5
379908,30,10
379909,20,9
379910,20,9
379917,30,10
379925,30,10
379928,20,10
379930,30,4
379931,30,10
379933,30,10
379935,20,10
379937,20,9
379939,20,7
379944,30,9
379948,30,8
379949,30,8
379951,40,10
379956,30,9
379958,30,6
379959,10,8
379961,40,7
379965,20,8
379967,20,8
379973,40,9
379974,40,9
379981,40,10
379987,40,6
379988,40,9
379992,60,8
379996,60,5
380000,40,8
380004,50,9
380010,30,7
380011,50,9
380014,50,5
380016,20,8
380017,60,7
380019,20,7
380020,10,9
380021,0,10
380024,10,6
380032,50,8
380041,20,9
380045,40,7
380054,40,10
380057,40,5
380077,30,8
380079,20,3
380092,50,10
380103,10,7
380110,30,10
380112,30,10
380122,50,9
380127,30,8
380132,30,9
380137,40,7
380149,20,10
380150,30,9
380154,40,8
380162,20,8
380164,10,10
380166,30,5
380168,30,9
380170,30,5
380190,40,7
380191,50,6
380196,20,8
380198,50,9
380202,40,5
380206,50,9
380211,40,5
380214,50,8
380215,60,8
380224,60,7
380226,60,9
380228,50,5
380234,30,8
380235,60,9
380237,40,9
380249,30,8
380251,40,10
380252,40,8
380253,30,7
380254,40,8
380256,40,7
380263,30,6
380266,60,7
380272,30,8
380274,60,10
380277,40,5
380284,50,6
380285,30,10
380288,50,8
380292,30,7
380300,30,9
380302,30,7
380304,30,9
380306,40,9
380308,30,9
380312,30,10
380315,30,7
380316,70,10
380330,40,9
380332,30,7
380335,30,8
380343,20,10
380348,20,7
380354,40,5
380364,50,8
380370,50,8
380388,70,5
380402,20,4
380412,30,6
380422,10,7
380431,40,10
380440,10,6
380445,40,10
380452,0,4
380473,30,5
380477,40,9
380478,30,5
380479,20,9
380488,30,10
380490,30,5
380493,40,9
380507,40,9
380508,30,5
380525,40,10
380540,20,10
380545,30,5
380557,30,5
380572,20,10
380579,50,6
380581,20,6
380589,20,10
380591,40,10
380595,20,9
380596,20,10
380598,20,10
380599,20,10
380601,20,10
380602,40,10
380603,40,9
380607,20,10
380609,50,10
380622,40,10
380641,20,8
380645,60,7
380647,0,9
380671,20,9
380683,30,8
380688,20,10
380689,40,8
380690,20,8
380691,50,7
380693,50,10
380695,20,10
380705,20,10
380710,40,6
380728,30,10
380748,30,7
380750,20,8
380751,30,10
380752,30,10
380766,20,4
380769,10,8
380770,20,10
380778,20,9
380784,0,10
380786,50,7
380788,30,5
380800,20,8
380802,40,10
380804,40,10
380807,30,9
380808,50,10
380843,20,8
380850,50,7
380859,30,9
380866,10,7
380872,20,6
380874,40,9
380879,40,8
380897,30,10
380899,30,8
380916,20,8
380921,50,7
380922,40,9
380926,30,7
380931,50,7
380934,40,7
380935,20,8
380952,0,9
380954,20,7
380961,20,8
380964,40,9
380968,60,8
380972,20,5
380973,40,8
380986,40,5
380988,20,7
380989,10,8
380999,40,8
381014,10,7
381028,0,10
381030,0,6
381031,50,6
381032,30,8
381041,0,8
381065,0,8
381071,20,10
381074,20,10
