,Book-Author,Count
53500,Rusty Miller,2
51544,Robert H. Miller,2
15702,Dylan Jones,2
56842,Steven Feuerstein,2
20468,Geoffrey Norman,2
18875,Florence Moyer,2
12253,David Abram,2
22421,Harald J Taub,2
15699,Dylan B. Tomlinson,2
23634,Holly Cook,2
22319,Hana Demetz,2
53494,Russell Vorpagel,2
50635,Richard Owen,2
23978,Hygeia Halfmoon,2
56837,Steven Farley,2
56913,Steven Mcdonald,2
22433,Harlan Lane,2
52646,Roger Wilkes,2
22317,Han Suyin,2
22316,Han Ong,2
53492,Russell Stannard,2
52649,Roger Yepsen,2
52608,Roger Mckenzie,2
17881,Eric James Fullilove,2
26108,James Peterson,2
21706,Grahame Greene,2
22434,Harlan Levy,2
49501,Randall. Garrett,2
56912,Steven Martin Cohen,2
12252,David Abrahamsen,2
18887,Florian Langenscheidt,2
22422,Harald M. Hamran,2
49412,Ralph Novak,2
12403,David Chadwick,2
55113,Shawn P. Madison,2
15710,E Caracciolo-Trejo,2
51971,Robert Rimmer,2
26121,James Prosek,2
50860,Rick Bundschuh,2
56910,Steven M. Wise,2
18884,Florence Wagner Mcclain,2
17878,Eric J. Chaisson,2
26120,James Proimos,2
26119,James Primm,2
18885,Florence Wallin,2
55453,Shirley L. Radl,2
15098,Donna Theisen,2
51587,Robert Hirschfeld,2
16530,Edwina Shore,2
52461,Rodale Craft Book,2
54766,Sean Hughes,2
26141,James R. Mills,2
23666,Home Depot,2
22410,Hans Zinsser,2
53508,Ruth Alana Smith,2
12393,David C. Smith,2
12267,David Alt,2
14241,Diana Pharaoh Francis,2
22328,Hank Fischer,2
12392,David C. Major,2
18858,Florence Fisher,2
13959,Dennis Fujitake,2
26281,James Wagenvoord,2
56847,Steven Frank,2
22329,Hank H. Hanegraaff,2
26145,James R. Sherman,2
55890,Spencer Dunmore,2
12385,David C. Heymann,2
21641,Grace Rudolph,2
53507,Ruth Adams,2
51962,Robert Redding,2
17875,Eric Hoffmann,2
12391,David C. Lohff,2
49481,Randall Ingermanson,2
21644,Grace Snyder,2
12390,David C. Lindberg,2
49422,Ralph Schoenstein,2
14238,Diana Oliver,2
17873,Eric Hodgins,2
18864,Florence Henderson,2
18863,Florence Heide,2
51584,Robert Hickok,2
53505,Ruth A. Nelson,2
12381,David C. Anderson,2
21646,Grace Tiffany,2
55401,Shimizu Aki,2
55402,Shimon Apisdorf,2
51552,Robert H. Thomas,2
15698,Dyanne Disalvo Ryan,2
53510,Ruth Ann Keyso,2
12379,David C Knight,2
43947,Monica Heath,1
61590,Wayne Barlowe,1
61442,Walter Murch,1
61600,Wayne Craven,1
43991,Montague Free,1
43804,Mitsuo Fuchida,1
61388,Walter Greatshell,1
43820,Mobil Travel Guides,1
52520,Roger Brooke,1
61456,Walter Robinson,1
61598,"Wayne C.&Gregory, Marshall W. Booth",1
52342,Robin Mattson,1
44065,Mort Malkin,1
61380,"Walter Edwards, Houghton",1
54770,Sean Mcardle,1
61553,Warren Newton Beath,1
52519,Roger Boar,1
43951,Monica J. O'Rourke,1
43802,Mitsuko Muto,1
54869,Seton,1
43879,Molly Detweiler,1
61506,Ward Hawkins,1
43933,Mongane Serote,1
54769,Sean Mathias,1
54866,Seth Morgan,1
43873,Molly Brearley,1
52393,Robin West,1
54763,Sean Hammond,1
61376,Walter De La Mare,1
43994,"Montague, Free",1
52471,Roderick Mackinnon,1
54828,Send The Light,1
43946,Monica Gloria Hoss De Le Comte,1
43940,Monica Byles,1
52386,Robin Tzannes,1
44002,Montse Stanley,1
61440,Walter Mosely,1
43984,Monique Z. Stephens,1
54741,Scrully Blotnick,1
54827,Senator Jake Garn,1
54761,Sean Geer,1
43823,Modern Humorist,1
61550,Warren Miller,1
43934,Monia Hejaiej,1
52334,Robin Laurance,1
61601,Wayne Curtis,1
52431,Rochelle Ratner,1
54796,Sedgewood Press,1
44052,Morris Philipson,1
52521,Roger Buckley,1
61389,Walter H. Corson,1
43822,Modern Curriculum,1
52474,Roderick S. Bucknell,1
52480,Rodger Streitmatter,1
43995,Montana Magazine,1
52331,Robin Lakoff,1
61439,Walter Morey,1
54835,Serena Stier,1
52344,Robin May,1
44053,Morris Renek,1
52446,Rod Davis,1
61589,Wayne Atcheson,1
52335,Robin Leanne Wiete,1
54772,Sean Mcgrady,1
61512,Waris Dirie,1
43809,Mitzy Kafka,1
54771,Sean Mccann,1
43807,Mitzi Dale,1
44003,Monty Christensen,1
43989,Mons Davenson,1
43805,Mitzi Bales,1
52440,Rockport Publishers,1
61545,Warren Keifer,1
52442,Rod Beckstrom,1
61546,Warren Kiefer,1
61596,Wayne C Booth,1
44062,Mort Crim,1
43814,Mjf Books,1
54831,Seon Manley,1
61547,Warren Leamon,1
61379,Walter Edmonds,1
43887,Molly Jay,1
52337,Robin Leonard,1
43987,Monroe Dodd,1
52470,Roderick L. Haig-Brown,1
61466,Walter Sullivan,1
43888,Molly Joel Coye,1
61383,Walter Flohr,1
52516,Roger B. Swain,1
44070,Mortimer Adler,1
44060,Morss,1
61468,Walter Trobisch,1
61447,Walter Payne,1
54762,Sean Gibbon,1
43813,Mj Owen,1
52445,Rod Clement,1
61374,Walter D. Edmonds,1
61599,Wayne Coffey,1
52469,Roderick Beaton,1
43939,Monica Bosom,1
43943,Monica Dickens,1
61460,Walter Satterhwait,1
54824,Sen'O Tanaka,1
52438,Rock Travokai,1
44063,Mort Gale,1
61455,Walter Robert Mahler,1
61510,Ward Rosenberry,1
61549,Warren Leslie,1
52517,Roger Baker,1
61445,Walter Ostroske,1
43812,Miyuki Miyabe,1
54868,Seth White,1
44069,Mortimer,1
52396,Robin Williamson,1
61453,Walter Reed Johnson,1
61514,"Warner & Taafe, William Wolf",1
43883,Molly Gilford,1
44000,Monteith,1
54799,Sei Shonagon,1
54867,Seth Swirsky,1
54797,Sedgwick Tourison,1
61544,Warren J. Ludlow,1
54768,Sean M. Smith,1
43890,Molly K. Stein,1
52333,Robin Langley Sommer,1
52439,Rockey Kitzinger,1
43937,Monica Belle,1
61457,Walter Rodney,1
61593,Wayne Booth,1
61387,Walter Gilmour,1
44055,Morris Weeks,1
44068,Mort Weisinger,1
52518,Roger Berkowitz,1
61552,Warren Myers,1
61446,Walter Parks,1
61515,Warner A. Hutchinson,1
43993,Montague Summers,1
61594,Wayne Bryant,1
43932,Money Magazine,1
61443,Walter N. Trenerry,1
44059,Morrissey,1
43941,Monica Crowley,1
44058,Morrison C. Bethea,1
61385,Walter G. Vincenti,1
43990,Montague,1
54740,Scout Lee,1
61509,Ward Moore,1
43816,Mo Budlong,1
61595,Wayne Bryant Eldridge,1
52435,Rock Brynner,1
43875,Molly C.Detweiler,1
61548,Warren Lehrer,1
44056,Morris Weigelt,1
43806,Mitzi Chandler,1
61386,Walter Garstang,1
54830,Sentinel Stafff,1
43929,Mona Van Wieren,1
43880,Molly E. Holzschlag,1
52373,Robin Scroggs,1
43959,Monica Pawlan,1
54823,Sembere Ousmane,1
52405,Robyn  Webb,1
44035,Morihei Ueshiba,1
43962,Monica Rizzo,1
43844,Moira Clinch,1
54852,Sergio Troncoso,1
43916,Mona Dietrich,1
44033,Morgan Worthy,1
61425,Walter Lucas,1
54816,Selma Greenberg,1
44032,Morgan Wootten,1
61489,Walter. Trobisch,1
52404,"Robley, Jr. Wilson",1
54777,Sean O Duinn,1
52454,Rod Parsley,1
43965,Monica Sjoo,1
61477,Walter Wangerin Jr.,1
61407,Walter James Miller,1
61565,Warwick Collins,1
61578,Waugh,1
54783,Sean Reynolds,1
52500,Rodrigo Garcia Y Robertson,1
61530,Warren D. Thomas,1
54778,Sean O'Crohan,1
54822,Sembene. Ousmane,1
61575,Watt Sheldon,1
52499,Rodney Stark,1
54750,Sean Brijbasi,1
43861,Mollie Fitzgerald,1
61574,Watson,1
43906,Molly Siple,1
44031,Morgan Spector,1
44018,Mordy Golding,1
61526,Warren C. Norwood,1
52403,Robley Wilson,1
43917,Mona Gansberg Hodgson,1
52489,Rodney Dale,1
61534,Warren Etheredge,1
61525,Warren Berland,1
52358,Robin Pascoe,1
43842,Moira Anderson Allen,1
52400,Robina Bockles Willson,1
44036,Morio Kita,1
52401,Robina Williams,1
54775,Sean Mortimer,1
52452,Rod Norville,1
43961,Monica Ramirez Basco,1
61492,Wanda  Dobrich,1
54854,Serita Deborah Stevens,1
52359,Robin Pickering-Iazzi,1
54810,Seli Groves,1
54811,Selim G. Akl,1
61473,Walter W. Skeat,1
43977,Monique Mucia,1
52416,Robyn L. Powley,1
54813,Selina Rosen,1
52453,Rod Padmore,1
52415,Robyn Karney,1
54814,Selina Sinclair,1
61427,Walter M. Brasch,1
52402,Robinson,1
61405,"Walter J., Boyne",1
52378,Robin St Thomas,1
61490,Walton Cook,1
52491,Rodney Estrada,1
43975,Monique Le Poncin,1
61410,Walter Kalaidjian,1
43921,Mona K. Gedney,1
52369,Robin S. Sharma,1
44020,Morey Stettner,1
43848,Moira Huntley,1
61573,Watkin Tench,1
54819,Selwyn Hughes,1
43849,Moira Johnston,1
52366,Robin Richmond,1
43850,Moira K. Anderson,1
54847,Sergeanne Golon,1
54751,Sean Callery,1
61416,Walter Kross,1
61417,Walter L. Arnstein,1
52408,Robyn Bryant,1
43910,Molly Wolf,1
52368,Robin Ryan,1
61418,Walter L. Hixson,1
52414,Robyn Harding,1
61480,Walter Wink,1
61528,Warren Chappell,1
52495,Rodney Morales,1
52407,Robyn Anzelon,1
43853,Moira Neal,1
43972,Monique Greenwood,1
43855,Moira Timms,1
43911,Momatiuk,1
52459,Rod Trinca,1
54846,Serge Schmemann,1
61527,Warren Carrier,1
44023,Morgan D. Jones,1
52372,Robin Scott Wilson,1
43854,Moira Savonius,1
54780,Sean P. Gallagher,1
61570,Wassily Kandinsky,1
43912,Momochi Reiko,1
54848,Sergei Kourdakov,1
52413,Robyn Gee,1
52361,Robin Prior,1
43966,Monica White,1
52377,Robin Spevacek,1
43974,Monique Lange,1
61485,"Walter, Jr Wangerin",1
61423,Walter Lippmann,1
61529,Warren Christopher,1
61484,Walter&Deloris Swan,1
43860,Mollie Fermaglich,1
61413,Walter Klaassen,1
54753,Sean Condon,1
52457,Rod Stephens,1
43914,Mona Charen,1
52497,Rodney Phillips,1
61479,Walter Williams,1
54752,Sean Caulfield,1
43859,"Mollie Dorsey, Sanford",1
43847,Moira Forsyth,1
61422,Walter Lee Lingle,1
43858,Mollie Dickenson,1
61567,Warwick Ford,1
61568,Warwick Wadlington,1
52458,Rod Theodorou,1
52493,Rodney Hoare,1
54818,Selma Lagerlof,1
44019,Morey Bernstein,1
61420,Walter L. Wilson,1
54820,Selwyn Marie Young,1
44037,Moritz Thomsen,1
52357,Robin Palmer,1
52385,Robin Troy,1
61518,Warner Bros. Pictures,1
52425,Rochelle Davis,1
43897,Molly Mettler,1
61503,Wanda V. Smith,1
44049,Morris L West,1
61542,Warren Gay,1
61393,Walter Heitler,1
52351,Robin Mead,1
52510,Roger A. Labrucherie,1
52449,Rod Kane,1
44048,Morris H Philipson,1
54746,Seamus Mac Mathuna,1
61394,Walter Hendricksen,1
43831,Mohammed J.  Kabir,1
52508,Roger  Walsh,1
54861,Seth B. Goldsmith,1
52485,Rodney Allen Brooks,1
52484,Rodney Albright,1
61541,Warren G. Meyer,1
52424,Rochelle Bunnett,1
61502,Wanda Sellar,1
61482,Walter Yeeling Evans Wentz,1
61395,Walter Henry Nelson,1
61519,Warner Smith,1
54788,Sean Walmsley,1
54774,Sean Michael Flynn,1
43925,Mona Mccormick,1
43833,Mohammed M. Pickthall,1
61469,Walter Truet Anderson,1
44046,Morris Eckhouse,1
43980,Monique Ryan,1
54837,Serena Vitale,1
61436,Walter Mcdonald,1
54792,Sebastian Haffner,1
44007,Moon,1
61588,Wayne Anderson,1
43983,Monique Wittig,1
54804,Seishi Yokomizo,1
43872,Molly Barker,1
54742,Seale Ballenger,1
43826,Modern Publishing,1
52346,Robin Mcgibbon,1
52347,Robin Mckenzie,1
52384,Robin Tolmach Lakoff,1
43827,Modern Publishing Staff,1
54760,Sean Flynn,1
52482,Rodnell P. Collins,1
54862,Seth Cagin,1
43896,Molly Marr,1
52447,Rod Fensom,1
52349,Robin Mcmillan,1
61437,Walter Mercado,1
54743,Seamus Cavan,1
43829,Moeth Allison,1
43870,Molly Arost Staub,1
43982,Monique Van Vooren,1
43955,Monica Mcgoldrick,1
52350,Robin Mcnaughton,1
52511,Roger Allan Macdonald,1
44006,Monzaemon Chikamatsu,1
43956,Monica Mcinerney,1
43830,Mogens C. Nielsen,1
52426,Rochelle H. Schwab,1
61392,Walter Haan,1
61500,Wanda Luttrell,1
44009,Moorings Little,1
61535,Warren Faidley,1
44040,Morrell Gipson,1
61536,Warren Farrell,1
52381,Robin T. Peterson,1
52463,Rodale Press,1
52380,Robin T. Lakoff,1
54806,Selah Saterstrom,1
61521,Warren  Boroson,1
52506,Roger  Jahnke,1
61471,Walter V Honek,1
61397,Walter I. Trattner,1
61562,Warren Wiersbe,1
52488,Rodney Clark,1
43838,Mohini Rao,1
61497,Wanda L. Collins,1
61401,Walter J. Freeman,1
43839,Mohja Kahf,1
44045,Morris Dees,1
61494,Wanda Coleman,1
54856,Services Inc Word,1
44039,Mornell M. D.,1
44038,Morley Callaghan,1
61402,Walter J. Glenn,1
43840,Moi,1
52419,Robyn R. Warhol,1
61493,Wanda Bonando,1
54841,Serge Abiteboul,1
52505,Roger  D'Aprix,1
61563,Warren Wilkinson,1
61428,Walter M. Kendrick,1
61522,Warren A. Johnson,1
54842,Serge Bramly,1
61580,Way Bandy,1
43922,Mona Kerby,1
61581,Way Margaret,1
61561,Warren Weaver,1
44044,Morris C. Goodman,1
43834,Mohammed Mrabet,1
52450,Rod Marshall,1
43868,Mollie Vesey,1
61538,Warren Fine,1
61499,Wanda Lincoln,1
61582,Wayland,1
61558,Warren W Wiersbe,1
54838,Serendipity House,1
61559,Warren W. Weirsbe,1
52507,Roger  Siminoff,1
61433,Walter Marks,1
61537,Warren Fellows,1
43923,Mona Lee,1
43979,Monique Raphel High,1
52399,Robin. Morgan,1
44011,Moose Krause,1
52383,Robin Thrush,1
54786,Sean Sheehan,1
61470,Walter Tyrer,1
54839,Seressia Glass,1
61396,Walter Hubbell,1
52487,Rodney Clapp,1
61498,Wanda L. Frolov,1
54859,Sesyle Joslin,1
44013,Moppets,1
54858,Sesame Street Players,1
54840,Serge A. Zenkovsky,1
43901,Molly Noble Bull,1
43942,Monica Devine,1
49131,R. S. Yeoman,1
61372,Walter C. Willett,1
44656,Naomi H. Rosenblatt,1
44654,Naomi Flink Zucker,1
44652,Naomi Drew,1
44651,Naomi Black,1
60887,Vince Welch,1
55114,Shawn Phillips,1
60889,Vincent Alabiso,1
51968,Robert Reynolds,1
51972,Robert Ringer,1
51973,Robert Robinson,1
60895,Vincent Cronin,1
60896,Vincent Dethier,1
51974,Robert Rockman,1
44644,Nanette Newman,1
51975,Robert Roderick,1
44643,Nancy-Gay Rotstein,1
44642,"Nancy, Ph.D. Boyd-Franklin",1
44640,Nancy Ziegenmeyer,1
60883,Vince Dooley,1
55119,Shawna Vogel,1
44615,Nancy Veglahn,1
51965,Robert Reese,1
44671,Naomi R. Rand,1
44670,Naomi R. Goldenberg,1
60870,Vikki Hansen,1
51957,Robert Raines,1
60873,Viktor Blevi,1
55128,Sheelagh M. Mawe,1
51958,Robert Ralsteru Irvine,1
51959,Robert Randall,1
60876,Viktor Frankl,1
55127,Sheary Suiter,1
60877,Viktor Lowenfeld,1
55125,Shea Mackenzie,1
55123,Shdema Goodman,1
60881,Vimala Rodgers,1
44660,Naomi Hyatt,1
55121,Shay Mcneal,1
44658,Naomi Holoch,1
55112,Shawn Mcmaster,1
55110,Shawn Macdonald,1
55109,Shawn M. Talbott,1
60899,Vincent Foster Hopper,1
60910,Vincent Mchugh,1
60911,"Vincent Muli Wa, Dr Kituku",1
55100,Shaun Mcniff,1
51986,Robert Rotella,1
60913,Vincent O'Sullivan,1
60914,Vincent O. Carter,1
51987,Robert Roth,1
44623,Nancy Webb,1
60916,Vincent S. Green,1
60919,Vincent V. Loomis,1
44620,Nancy Ward,1
44619,Nancy Wallace. Henderson,1
60921,Vincent Virga,1
51988,Robert Ruark,1
44618,Nancy Wainer Cohen,1
51989,Robert Rubin,1
55099,Shaun Jeffrey,1
60909,Vincent Mcconnor,1
55101,Shaun Morey,1
55102,Shaun P. Hargreaves Heap,1
51980,Robert Root-Bernstein,1
44637,Nancy Yaw Davis,1
55107,Shawn Brennan,1
60900,Vincent Frontero,1
60901,Vincent Guerry,1
51978,Robert Rogers Blake,1
55105,Shauna Singh Baldwin,1
60902,Vincent Hopper,1
44633,Nancy Winters,1
44629,Nancy Whitelaw,1
44632,Nancy Wilson Ross,1
60903,Vincent J Fontana,1
55104,Shauna Mooney Kawasaki,1
60904,Vincent L. Lombardi,1
55103,Shauna Michaels,1
60906,Vincent M. Iezzi,1
60907,Vincent M. Lutterbie,1
51956,Robert Radford,1
55129,Sheena Gillespie,1
51955,"Robert R., Ph.D. Blake",1
44699,Nat Shapiro,1
55147,Sheila Cudahy,1
55146,Sheila Coulson,1
51932,Robert Ph. D. Alberti,1
51933,Robert Phillips,1
55145,Sheila Copeland,1
55144,Sheila Cooper,1
44707,Natalia Rivera,1
44706,Natalia Isayeva,1
55143,Sheila Connor,1
44704,Natalia Ginzburg,1
60845,Victoria Starr,1
51937,Robert Pisor,1
51938,Robert Pledge,1
44703,Natalia Ginzberg,1
60850,Victoria Wolff,1
44702,Natalia Baranskaia,1
44701,Natalee Caple,1
51930,Robert Peters,1
44711,Natalie Bober,1
44712,Natalie Carabetta,1
55149,Sheila Douglas,1
60825,Victoria Mckernan,1
55152,Sheila Eskew,1
44719,Natalie Harwood,1
44718,Natalie H. Haughton,1
60830,Victoria Peurrung,1
60831,Victoria Poole,1
51927,Robert Perrin,1
60833,Victoria Principal,1
60838,Victoria Rosenborg,1
60834,Victoria Randall,1
51928,Robert Perry,1
60835,Victoria Ransom,1
60837,Victoria Roberts,1
44714,Natalie D. Brecher,1
55148,Sheila Darragh,1
51929,Robert Perske,1
44700,Natale Ghent,1
44698,Nat Segaloff,1
60868,Vikiadhar Shiva Naipaul,1
60854,Victory House,1
51948,Robert R. Franklin,1
51949,Robert R. Gillogly,1
44682,Napoleon W C Hill,1
51950,Robert R. Leonhard,1
44680,Napoleon A. Chagnon,1
44679,Napoleon  A. Chagnon,1
44678,Napo Hill,1
44677,Naoya Shiga,1
60864,Vijay Fadia,1
60865,Vijay K. Verma,1
60866,Viken Berberian,1
51952,Robert R. Pagano,1
60867,Viki Woodworth,1
51953,Robert R. Prechter Jr.,1
55131,Sheena Rogers,1
44675,Naomi Stahl,1
55130,Sheena Knowles,1
51947,Robert R. Desjarlais,1
44684,Nard Jones,1
60862,Vieda Skultans,1
44693,Nat Brandt,1
60855,Victory Pade,1
60856,"Vida, Samskriti",1
51941,Robert Polito,1
51942,Robert Pool,1
44695,Nat Gertler,1
55137,Sheila Bishop,1
44694,Nat Gabriel,1
44692,"Nasser Ibrahim, Dr. Rashid",1
60861,Vidiadhar Surajprasad. Naipaul,1
44691,Nash Candelaria,1
60858,Vidette Poe,1
55135,Sheila Bayle-Lissck,1
51944,Robert R Carkhuff,1
44686,Narinder Dhami,1
51945,Robert R. Barefoot,1
55132,Sheik Al-Jabarti,1
60923,"Vincent, Jr. Wilson",1
60924,Vincente Minnelli,1
60824,Victoria Marquez,1
44532,Nancy Mellon,1
55074,Sharon Traweek,1
52032,Robert Scheckley,1
60995,Virginia Holmgren,1
60996,Virginia I. Harvey,1
52033,Robert Schmutzler,1
60997,Virginia J. Scharff,1
52034,Robert Schnelle,1
52037,Robert Sedgewick,1
44524,Nancy Maria Grande Tabor,1
55069,Sharon Sparling,1
52038,Robert Segal,1
61000,Virginia Kelley,1
44522,Nancy Mairs,1
52039,Robert Sekuler,1
61001,Virginia Kelly,1
44519,Nancy Maclean,1
55065,Sharon Silva,1
52029,Robert Sanborn,1
60993,Virginia Hilu,1
60925,Vincenzo J. Macrino,1
60991,Virginia Held,1
44550,Nancy Parker Brummett,1
44549,Nancy Parker,1
60981,Virginia H Ellison,1
52023,Robert S. Weiss,1
60982,Virginia H Hine,1
44544,Nancy Noland Kurten,1
60983,Virginia H. Newman,1
44542,Nancy Newhouse,1
44541,Nancy Nelson,1
60987,Virginia Hartman,1
52028,Robert Salkeld,1
44539,Nancy Myer-Czetli,1
44538,Nancy Mueller,1
60988,Virginia Haviland,1
60989,Virginia Havillnd,1
44535,Nancy Monson,1
60990,Virginia Heffington,1
61002,Virginia Kidd,1
44518,Nancy Machlis Rechtman,1
61004,Virginia L. Hart,1
55064,Sharon Siamon,1
44498,Nancy Lamb,1
55051,Sharon Ross,1
44496,Nancy L. Snyderman,1
61018,Virginia Masterman-Smith,1
44495,Nancy L. Segal,1
55050,Sharon Rose,1
55048,Sharon Porath,1
55047,Sharon Phillips Denslow,1
61021,Virginia Mealy,1
61022,Virginia Miller,1
44493,Nancy L. Comley,1
61023,Virginia Morris,1
61024,Virginia Mueller,1
55045,Sharon Perna,1
61025,Virginia Neilsen,1
61026,Virginia Nicholson,1
52062,Robert Slater,1
61017,Virginia Mason Vaughan,1
44500,Nancy Landrum,1
52057,Robert Simmons,1
52051,Robert Sherrill,1
52045,Robert Sheard,1
44515,Nancy M. Booth,1
55061,Sharon Shavers Gayle,1
55060,Sharon Scott,1
52049,Robert Shemin,1
61010,Virginia Lindblad Nance,1
44511,Nancy Lopez,1
52053,Robert Sietsema,1
61015,Virginia M. Friedman,1
55056,Sharon Saltzgiver  Wright,1
44509,Nancy Linn-Desmond,1
61012,Virginia M Axline,1
44506,Nancy Lelewer,1
44505,"Nancy Lee, M.D. Teaff",1
55052,Sharon Rush,1
52056,Robert Silverburg,1
44551,Nancy Parrott Hickerson,1
60980,Virginia Grossman,1
60979,Virginia Grattan,1
52006,Robert S. Gamble,1
44599,Nancy Stevenson,1
51998,Robert S. Brown,1
60936,Violet Ivanescu,1
55089,Sharron Cohen,1
51999,Robert S. Craig,1
52000,Robert S. Desowitz,1
55088,Sharples,1
60939,Violet Trouern-Trend,1
60940,Violet Weingarten,1
60942,Violette Leduc,1
52003,Robert S. Eliot,1
60945,Virajeananda,1
52004,Robert S. Ellwood,1
55086,Sharon. Peters,1
55084,Sharon Yntema,1
44587,Nancy Searle,1
60950,Virginia  Cyrus,1
55093,Shatoiya De La Tour,1
44601,Nancy Swan Drew,1
51996,Robert S. Anson,1
51992,Robert S Erikson,1
44612,Nancy Tuckerman,1
44611,Nancy Tuana,1
51990,Robert Ruby,1
51991,Robert Rudolph,1
44610,Nancy Touchette Ph.D.,1
55097,Shaun Gayle,1
55096,Shaun Considine,1
44608,Nancy Tilly,1
51995,Robert S. Alley,1
51993,Robert S Levinson,1
44607,Nancy Thomas,1
44606,Nancy Thayler,1
51994,Robert S.  Witte,1
55095,Shaun Briley,1
60931,Vinny Lee,1
60932,Vinson Brown,1
44585,Nancy Schiffer,1
44583,Nancy Sanra,1
60978,Virginia Gay,1
52007,Robert S. Gold,1
52013,Robert S. Lubar,1
60966,Virginia Curran Hoffman,1
55081,Sharon Wyeth,1
55080,Sharon Wooding,1
44564,Nancy Reeves,1
60969,Virginia E. Mccullough,1
60970,Virginia Edwards,1
52014,Robert S. Mayer,1
44562,Nancy Rawles,1
44561,Nancy Raines Day,1
60976,Virginia Frances Schwartz,1
44560,Nancy R. Harris,1
52018,Robert S. Richardson,1
52019,Robert S. Root-Bernstein,1
52020,Robert S. Rycroft,1
44555,Nancy Polette,1
60977,Virginia Gardner,1
44567,Nancy Richard-Akers,1
60963,Virginia Castleman,1
52010,Robert S. Kaplan,1
44575,Nancy Rubin,1
44581,"Nancy S., Levene",1
44580,Nancy S. Palmer,1
60951,Virginia Adams,1
60952,Virginia Anderson,1
44578,Nancy S. Hughes,1
60954,Virginia Beard Morton,1
60955,Virginia Beatty,1
44574,Nancy Roper,1
60961,Virginia Carry,1
52008,Robert S. Ivker,1
60957,Virginia Bergman Peters,1
52009,Robert S. Kane,1
60959,Virginia C. Fowler,1
60960,Virginia C. Holmgren,1
44571,Nancy Robards Thompson,1
44570,Nancy Ring,1
44722,Natalie Honeycutt,1
44723,Natalie Jane Prior,1
61029,Virginia R. Dominguez,1
44869,Ned H.C. Hwang,1
44867,Ned Friary,1
55230,Sheldon Jacobs,1
51836,Robert May,1
44866,Ned Cort,1
60684,Vicki Hambleton,1
44865,Nechama Tec,1
51839,Robert Mccaig,1
44864,Neamatollah Nojumi,1
44861,"Neal, Jr. Barrett",1
60688,Vicki Ingham,1
55227,Sheldon H.  Cherry,1
60691,Vicki Kimmel Artis,1
44859,Neal Thompson,1
55226,Sheldon Gillett,1
60693,Vicki L. Ingham,1
44856,Neal Punt,1
51843,Robert Mccune,1
44868,Ned Gillette,1
55231,Sheldon Judson,1
60717,Vickie Leigh Krudwig,1
44871,Ned Sherrin,1
60663,Vic Braden,1
60666,Vic Lee,1
44880,Neil  Larry Shumsky,1
60668,Vicente Palacios,1
44878,Nega Mezlekia,1
60669,Vici Dehaan,1
51830,Robert Masters,1
60671,Vicki A. Brady,1
60672,Vicki Abbott,1
44877,Neffetiti Austin,1
51831,Robert Mastin,1
60674,Vicki Brooks,1
51832,Robert Matero,1
51833,Robert Mathewson,1
60675,Vicki Cameron,1
60680,Vicki Delany,1
44872,Ned Snell,1
60696,Vicki Lawrence,1
60699,Vicki M. Taylor,1
51844,Robert Mcdaniel,1
44855,Neal Pronek,1
51853,Robert Middlekauff,1
51854,Robert Mighall,1
55219,Shelby Marlo,1
51855,Robert Mitchum,1
51856,Robert Moore,1
60709,Vicki Star,1
51857,Robert Morey,1
60712,Vicki Tyler,1
60713,Vicki Willder,1
51859,Robert Morrison,1
55215,Shelagh Wallace,1
51860,Robert Moses,1
51861,Robert Moskowitz,1
44833,Neal A.  Whitman,1
51863,Robert Motherwell,1
60715,Vickie Britton,1
44831,Nawal Sadawi,1
44842,Neal Cassady,1
44843,Neal D. Barnard,1
51851,Robert Meyers,1
44849,Neal Karlen,1
60701,Vicki Mattern,1
