,Book-Author,Count,Average
61759,Wendy Richardson,1,7.0
43566,Mildred Mastin Pace,1,0.0
43565,Mildred Lee,1,0.0
54642,Scott E. Hastings,1,0.0
43564,Mildred L. Patten,1,9.0
52663,Roland Bainton,1,0.0
54658,Scott H Plantz,1,0.0
52662,Roland Anthony Oliver,1,5.0
52627,Roger S. Pressman,1,8.0
61704,Wendy Darling,1,0.0
61705,Wendy Davis,1,0.0
43656,Milton Sanford Mayer,1,6.0
43655,Milton S. Love,1,10.0
52626,Roger S. Baum,1,0.0
61706,Wendy Dennis,1,5.0
61707,Wendy Diamond,1,0.0
43653,Milton Osborne,1,0.0
61708,Wendy Doniger,1,8.0
52628,Roger Schachtel,1,0.0
43659,"Milton, Md Hammerly",1,0.0
52629,Roger Schlaifer,1,0.0
52630,Roger Schlesinger,1,7.0
43652,Milton Newman Bunker,1,0.0
54683,Scott Mebus,1,0.0
43649,Milton Lieberthal,1,0.0
43648,Milton Katselas,1,0.0
43647,Milton Johns,1,0.0
52632,Roger Sharp,1,8.0
54682,Scott Mcneely,1,7.0
54684,Scott Michael Rohan,1,0.0
43660,Mimi Abramovitz,1,0.0
52660,Rokeya Sakhawat Hossain,1,0.0
52618,Roger Pierangelo,1,0.0
52610,Roger Mellott,1,0.0
52611,Roger Moreau,1,10.0
52612,Roger Morris,1,0.0
43670,Mimi Shimmin,1,0.0
52613,Roger N Shepard,1,0.0
52614,Roger Oakland,1,7.0
54694,Scott O'Hara,1,0.0
52616,Roger Peters,1,0.0
54691,Scott O'Connor,1,9.0
61696,Wendy Brenner,1,0.0
54685,Scott Miller,1,0.0
54689,Scott Mueller,1,9.0
54688,Scott Morrison,1,0.0
54687,Scott Mitchell,1,0.0
61700,Wendy Clouse,1,0.0
43663,Mimi Doe,1,10.0
61701,Wendy Conner,1,10.0
43662,Mimi Dietrich,1,0.0
43661,Mimi Chevalier Shannon,1,0.0
54686,Scott Miners,1,0.0
43645,Milton Hatoum,1,0.0
43644,Milton H. Spencer,1,0.0
43643,Milton H. Greene,1,7.0
54666,Scott J. Wilson,1,6.0
52647,Roger Williams,1,10.0
52648,Roger Winter,1,10.0
43631,Milt Rosen,1,0.0
43630,Milt Machlin,1,2.0
54669,Scott Kerman,1,5.0
54667,Scott Kays,1,0.0
52652,Roger. Evans,1,9.0
52653,Rogers Cadenhead,1,5.0
43627,Milos Maly,1,0.0
52656,Rohn Engh,1,5.0
61712,Wendy Gimbel,1,0.0
52657,Roibeard O'Maolalaigh,1,9.0
43625,Milo Speriglio,1,6.0
52658,Roisin Mcauley,1,0.0
43624,Milo Milton Quaife,1,0.0
43623,Milo Miloradovich,1,0.0
61732,Wendy Logsdon,1,7.0
61733,Wendy Madgewick,1,0.0
43621,Milo J. Schult,1,9.0
54663,Scott Haring,1,0.0
61725,Wendy Kozol,1,0.0
43633,Milton Bass,1,0.0
61724,Wendy Kaplan,1,0.0
61723,Wendy Kanno,1,0.0
52634,Roger Sherman  Loomis/Loomis,1,7.0
52635,Roger Sherman Loomis,1,9.0
61713,Wendy Goldman Rohm,1,0.0
52636,Roger Smith,1,0.0
61714,Wendy Griswold,1,7.0
54678,Scott Marshall,1,10.0
52638,Roger Streitmatter,1,8.0
43640,Milton E Polsky,1,0.0
54677,Scott Mann,1,0.0
52639,Roger Therond,1,8.0
54674,Scott M.  Davis,1,9.0
43637,Milton C. Cummings,1,0.0
52641,Roger Vadim,1,0.0
61718,Wendy Hobson,1,0.0
52644,Roger Walton,1,0.0
54671,Scott Kirby,1,0.0
52645,Roger White,1,6.0
43636,"Milton C Wise, David Cummings",1,7.0
43635,Milton C Cummings,1,0.0
52837,Ronald B. Querry,1,9.0
61978,William A. Norgren,1,0.0
42780,Michael Lustig,1,8.0
53070,Rose Ayers,1,0.0
53066,Rosario Debello,1,0.0
54350,Sara Mitchell Parsons,1,8.0
54349,Sara Mitchell,1,8.0
42951,Michael Rogers,1,0.0
42950,Michael Robbins,1,0.0
62246,William H. Goetzmann,1,7.0
53068,Rose,1,0.0
42947,Michael Riordan,1,0.0
53069,"Rose & Radner, Gilda Roseannadanna",1,8.0
62255,William H. Masters,1,0.0
53065,Rosari Griffin,1,10.0
54345,Sara M. Barbaresi,1,7.0
42943,Michael Rex,1,0.0
42942,Michael Reisig,1,0.0
62258,William H. Polonsky,1,0.0
42941,Michael Reed Gach,1,0.0
62259,William H. Pritchard,1,0.0
42938,Michael Reagan,1,7.0
42937,Michael Ratner,1,8.0
42936,Michael Ramundo,1,0.0
62244,William H. Gates,1,0.0
53063,Rosanne Knorr,1,0.0
53074,Rose Boyt,1,0.0
62234,William H Hallahan,1,0.0
54356,Sara Pacher,1,0.0
42969,Michael S. Kaplan,1,5.0
53051,Rosamund Grant,1,8.0
42967,Michael S. Harper,1,9.0
42966,Michael S. Durham,1,10.0
42965,Michael S. Clouse,1,0.0
53052,Rosamund Kidman Cox,1,0.0
62233,William H Gass,1,0.0
42963,Michael S Lawrence,1,3.0
53053,Rosamund Morris,1,0.0
53061,Rosanne Cohn,1,0.0
62236,William H. Brewer,1,8.0
42959,Michael Rubin,1,5.0
62239,William H. Colby,1,10.0
42957,Michael Rowan-Robinson,1,0.0
42956,Michael Rothschild,1,8.0
53057,Rosamunde. Pilcher,1,10.0
62241,William H. Dietz,1,8.0
62242,William H. Dutton,1,7.0
42955,Michael Roth,1,7.0
62261,William H. Stiebing,1,0.0
53075,Rose Butler Browne,1,0.0
62297,William Hooks,1,0.0
42920,Michael R.  Eades,1,8.0
54340,Sara L. Whittier,1,6.0
42925,Michael R. Gordon,1,0.0
62280,William Hart,1,10.0
53085,Rose Greydanes,1,0.0
54339,Sara Jennings,1,0.0
62282,William Haywood Henderson,1,0.0
42923,Michael R. Diamond,1,0.0
62284,William Henderson,1,4.0
54338,Sara Jeannette Duncan,1,0.0
62285,William Henry Burr,1,0.0
42926,Michael R. Lane,1,9.0
42918,Michael R Meyer,1,0.0
42917,Michael R Blaha,1,0.0
42916,Michael Quinn Patton,1,0.0
62287,William Henry Matthews,1,7.0
53088,Rose Houk,1,9.0
42913,Michael Prince Of Greece,1,5.0
42911,Michael Prestwich,1,8.0
62295,William Hogarth,1,0.0
42908,Michael Podolinsky,1,0.0
62278,William Harris,1,7.0
62275,William Hanson,1,0.0
53076,Rose Celli,1,0.0
62267,"William H., Jr Lohmann",1,8.0
42934,Michael Rafferty,1,7.0
62263,William H. Watkins,1,5.0
62264,William H. Whyte,1,0.0
42933,Michael Raeburn,1,0.0
62265,William H. Willimon,1,0.0
53078,Rose Cooper,1,7.0
62266,"William H., Iii Murray",1,0.0
42931,Michael R. Real,1,0.0
53079,Rose Earhart,1,7.0
54342,Sara Levi Calderon,1,0.0
62274,William Hallberg,1,0.0
62268,"William H., Jr. Keith",1,0.0
62269,"William H., Jr. Stiebing",1,0.0
54341,Sara Lawrence-Lightfoot,1,0.0
53082,Rose Fitzgerald Kennedy,1,7.0
62271,"William H., Sr. Gates",1,9.0
42928,Michael R. Marrus,1,0.0
42927,Michael R. Lindeburg,1,5.0
62272,William Haggard,1,0.0
53083,Rose Fyleman,1,0.0
42970,Michael S. Kimmel,1,0.0
42971,Michael S. Rose,1,1.0
42972,Michael S. Rosenberg,1,1.0
53027,Rosalind Moore,1,0.0
53022,Rosalind Kerven,1,0.0
62197,William Frankel,1,0.0
53023,Rosalind Krauss,1,9.0
54383,Sarah Anderson,1,0.0
54382,Sarah Allen,1,0.0
43014,Michael St. Auder,1,0.0
43013,Michael Spooner,1,0.0
62199,William G. Benham,1,0.0
43012,Michael Spicer,1,4.0
62200,William G. Clotworthy,1,10.0
54386,Sarah Ashley,1,0.0
62202,William G. Droms,1,0.0
43010,Michael Smollin,1,0.0
54377,Sara Zad,1,0.0
53029,Rosalind Oxenford,1,5.0
54374,Sara Withers,1,10.0
43007,Michael Slater,1,0.0
62205,William G. Golding,1,0.0
62206,William G. Gray,1,5.0
53030,Rosalind Rinker,1,0.0
62196,"William Frank, Calderon",1,0.0
43021,Michael Stonebraker,1,0.0
62232,William H Davis,1,0.0
43029,Michael T. Nd Murray,1,6.0
54392,Sarah Belk,1,0.0
54391,Sarah Beattie,1,4.0
62184,William Fairchild,1,0.0
62186,William Fawcett Hill,1,0.0
62187,William Fay,1,0.0
53016,Rosalind Cowdray,1,0.0
43032,Michael T. Smith,1,10.0
43031,Michael T. Osterholm,1,10.0
43030,Michael T. Norman,1,0.0
62190,William Finnegan,1,0.0
62195,William Foxwell Albright,1,0.0
53018,Rosalind Driver,1,6.0
62191,William Fleming,1,0.0
54387,Sarah B. Franklin,1,0.0
62193,William Forstchen,1,5.0
43024,Michael Strong,1,0.0
43023,Michael Strassfeld,1,8.0
53020,Rosalind Foxx,1,0.0
62194,William Fox,1,0.0
43022,Michael Storrings,1,0.0
53031,Rosalind Russell,1,0.0
43003,Michael Siverling,1,10.0
62208,William G. Hynes,1,10.0
42980,Michael Scheff,1,0.0
53040,Rosalyn Drexler,1,0.0
54367,Sara Stamey,1,0.0
54366,Sara Slavin,1,0.0
53042,Rosalyn Meadow,1,0.0
62223,William Goldsmith,1,0.0
42983,Michael Schut,1,0.0
53043,Rosalyn Schanzer,1,0.0
62224,William Good,1,0.0
62225,William Goyen,1,0.0
53046,Rosamond Du Jardin,1,0.0
43002,Michael Sittenfeld,1,0.0
54361,Sara Rath,1,0.0
62227,William Greenleaf,1,6.0
42976,Michael Samuels,1,10.0
62229,William Griffin,1,0.0
53048,Rosamond Lehmann,1,0.0
42974,Michael S. Sitrick,1,10.0
62230,William Grimes,1,9.0
53049,Rosamond Richardson,1,6.0
62231,William Gruber,1,0.0
54368,Sara Stein,1,0.0
62218,William Gildea,1,0.0
42987,Michael Seeds,1,8.0
53039,Rosalyn Bruyere,1,0.0
43001,Michael Simon,1,9.0
53032,Rosalind Simmons,1,4.0
43000,Michael Shurtleff,1,0.0
62209,William G. Page,1,0.0
42999,Michael Shulan,1,0.0
53033,Rosalind Stormer,1,0.0
42998,Michael Shernoff,1,0.0
62212,William Gass,1,0.0
42996,Michael Sherman,1,0.0
62214,William Geist,1,0.0
42995,Michael Sheridan,1,0.0
42994,Michael Shelden,1,0.0
42993,Michael Shea,1,0.0
53036,Rosalinda Kightley,1,0.0
42992,Michael Sharon,1,0.0
62215,William Gellin,1,0.0
42990,Michael Serra,1,0.0
53037,Rosaline Greenberg,1,0.0
42989,Michael Sellers,1,0.0
53091,Rose Kushner,1,0.0
53092,Rose Leibundguth,1,0.0
62182,"William F., Dr. Williams",1,8.0
62367,William K. Everson,1,10.0
53152,Rosemary Hamilton,1,8.0
54296,Sara Armstrong,1,0.0
42827,Michael Mikaelian,1,0.0
62364,William Jr Broyles,1,8.0
53154,Rosemary Hawthorne,1,8.0
42826,Michael Middleditch,1,10.0
42825,Michael Michalko,1,0.0
42824,Michael Meyers,1,0.0
62366,William K. Et Al Durr,1,0.0
62368,William K. Guthrie,1,0.0
42828,Michael Miller,1,6.0
62370,William K. Horton,1,0.0
42821,Michael Mettler,1,8.0
53157,Rosemary Jarman,1,8.0
54292,Santos,1,8.0
42820,Michael Merchant,1,0.0
42819,Michael Mercer,1,7.0
62371,William K. Kilpatrick,1,0.0
54291,Sante D'Orazio,1,7.0
53158,Rosemary K. Breckler,1,0.0
62361,William Jordan,1,6.0
42829,Michael Mische,1,0.0
42816,Michael Mclean,1,0.0
42841,Michael Mouland,1,5.0
54309,Sara Corrin,1,0.0
42845,Michael Mulvihill,1,10.0
53142,Rosemary Deen,1,7.0
54308,Sara Conway,1,0.0
62354,William Jefferies,1,0.0
42844,Michael Muevihill,1,10.0
42843,Michael Muckian,1,7.0
62355,William Jefferson Clinton,1,0.0
62356,William Jeremiah Coughlin,1,9.0
42840,Michael Mott,1,0.0
54297,Sara B. Stein,1,0.0
54307,Sara Compton,1,0.0
54302,Sara Bernstein,1,8.0
62357,William John Fitzgerald,1,0.0
54300,Sara Ball,1,8.0
54298,Sara Baase,1,0.0
53145,Rosemary Enright,1,0.0
42833,Michael Monastyrsky,1,0.0
42832,Michael Molloy,1,9.0
42831,Michael Moffatt,1,7.0
42817,Michael Mcmyne,1,10.0
42814,Michael Mckinley,1,0.0
42907,Michael Ploog,1,0.0
42789,Michael Maclear,1,0.0
42795,Michael Maren,1,10.0
42794,Michael Marano,1,5.0
62390,William Kloefkorn,1,0.0
53173,Rosemary Shelley,1,9.0
62395,William Kristol,1,0.0
53174,Rosemary Sisson,1,0.0
42791,Michael Madsen,1,7.0
62396,William Kritlow,1,0.0
62397,William L Coleman,1,0.0
42788,Michael Macdonald Mooney,1,0.0
62389,William Klaefkorn,1,5.0
62398,William L Moore,1,5.0
62402,William L. Fox,1,0.0
62403,William L. French,1,5.0
42786,Michael M.J. Fischer,1,5.0
53180,Rosemary Wallner,1,0.0
62405,William L. O'Neill,1,0.0
42783,Michael M. Afergan,1,0.0
42782,Michael M Harmon,1,0.0
53182,Rosemary Wilkinson,1,0.0
42796,Michael Margulis,1,0.0
42798,Michael Marshall Smith,1,8.0
62373,William K. Powers,1,6.0
62380,William Kelley,1,0.0
42813,Michael Mcgirr,1,0.0
54289,Sanora Babb,1,8.0
54288,Sannon Willow,1,0.0
62374,William K. Stevens,1,0.0
42811,Michael Mcgann,1,0.0
62377,William Kaufman,1,0.0
42809,Michael Mccullers,1,3.0
62379,William Keisling,1,0.0
53165,Rosemary Moon,1,5.0
62383,William Kerr,1,9.0
42799,Michael Martin,1,7.0
53166,Rosemary Patterson,1,0.0
42802,Michael Mc Collum,1,7.0
54285,Sanipa Griffin,1,0.0
54284,Sang-Hun Choe,1,0.0
62384,William Kienzle,1,0.0
53168,Rosemary R. Ruether,1,0.0
54283,Sanford Meisner,1,7.0
53171,Rosemary Salmon,1,0.0
62386,William King,1,6.0
42848,Michael N. Dobkowski,1,5.0
42849,Michael Nagler,1,0.0
53140,Rosemary Curb,1,5.0
62319,William J. Boerst,1,0.0
42888,Michael Parker Pearson,1,7.0
62312,William J Hofmann,1,0.0
62313,William J Wilson,1,0.0
62315,William J.  Molloy,1,0.0
42886,Michael Parfit,1,0.0
62316,William J. Baumol,1,0.0
53099,Rose Meadows,1,0.0
53100,Rose Robart,1,0.0
62317,William J. Bausch,1,7.0
54324,Sara Gran,1,0.0
62310,William J Baumol,1,0.0
54323,Sara Godwin,1,7.0
53101,Rose Smith,1,8.0
42881,Michael P. Nichols,1,8.0
62322,William J. Buchanan,1,0.0
62323,William J. Busha,1,0.0
53103,Rose Van Sickle,1,0.0
53104,Rose Weitz,1,6.0
53106,Rose Williams,1,0.0
53108,Rose-Marie Hagen,1,0.0
53097,Rose Marie Nichols Mcgee,1,10.0
42890,Michael Patrick Collins,1,0.0
42851,Michael Neal,1,10.0
53095,Rose Mandelsberg,1,0.0
62299,William Hopkins Amos,1,9.0
54332,Sara Hoagland Hunter,1,0.0
42904,Michael Petracca,1,0.0
62301,William Howarth,1,0.0
62302,William Huggett,1,5.0
54330,Sara Henderson,1,10.0
62303,William Humphrey,1,0.0
54329,Sara Hely,1,9.0
42901,Michael Perman,1,10.0
53096,Rose Marie Abbot,1,0.0
54326,Sara H. Banks,1,0.0
62305,William I. Hitchcock,1,7.0
42898,Michael Pearson,1,0.0
42897,Michael Pearl,1,8.0
62306,William I.B. Beveridge,1,8.0
42894,Michael Paxton,1,8.0
42893,Michael Patrick Welch,1,0.0
62307,William Inge,1,0.0
54327,Sara Hale,1,9.0
62309,William Irwin Thompson,1,6.0
62325,William J. Chambliss,1,0.0
62326,William J. Cobb,1,0.0
62328,William J. Doherty,1,8.0
53133,Rosemary Cania Maio,1,5.0
62343,William J. Stevenson,1,0.0
62344,William J. Thomas,1,0.0
53127,Rosemary Attlee,1,0.0
54317,Sara Fitzgerald,1,0.0
42858,Michael Norwood,1,0.0
54315,Sara Dunn,1,0.0
53132,Rosemary Breslin,1,0.0
54311,Sara D Gilbert,1,0.0
62346,William J. Wilson,1,0.0
62347,"William J., Jr. Boyle",1,0.0
53111,Roseanne Bittner,1,0.0
62348,"William J., Md. Weiner",1,8.0
42856,Michael Nolan,1,0.0
53135,Rosemary Carleton Brown,1,0.0
42855,Michael Nicholson,1,0.0
62351,William James Durant,1,0.0
53137,Rosemary Clement,1,0.0
42853,Michael Neuwirth,1,0.0
53138,Rosemary Clooney,1,0.0
53139,Rosemary Conley,1,0.0
42862,Michael O'Connor,1,0.0
42863,Michael O'Donoghue,1,0.0
62342,William J. Sr. Owen,1,5.0
53125,Rosemary A. Chorzempa,1,10.0
54321,Sara Garrett,1,0.0
42875,Michael P Hodel,1,0.0
62329,William J. Dowlding,1,0.0
62330,William J. Evans,1,0.0
53113,Roselee Goldberg,1,0.0
53114,Roselinde Konrad,1,0.0
62332,William J. Fritz,1,0.0
54320,Sara Garnes,1,10.0
53115,Rosella Rossi,1,9.0
53116,Roselle Bentheim,1,10.0
62336,William J. Miller,1,0.0
53117,Roselle K. Chartock,1,10.0
62338,William J. Murray,1,8.0
42869,Michael O. Foghlu,1,7.0
53119,Rosemarie Aquilina,1,10.0
53121,Rosemarie Jarski,1,0.0
42865,Michael O'Malley,1,0.0
42864,Michael O'Higgins,1,8.0
53124,"Rosemarie, Ph.D. Rossetti",1,0.0
53013,Rosalind Ashe,1,10.0
43039,Michael Tlanusta Garrett,1,0.0
61979,William A. Riviere,1,0.0
43192,Michele Surat Surat,1,9.0
43197,Michele Weston,1,5.0
54456,Sarah Lloyd,1,0.0
62059,William C. Harvey,1,0.0
54455,Sarah Liu,1,5.0
62060,William C. Himstreet,1,0.0
52891,Ronald L. Ecker,1,0.0
62062,William C. Mcgrew,1,8.0
52892,Ronald L. Hoffman,1,0.0
43193,Michele Urvater,1,8.0
52893,Ronald L. Johnstone,1,0.0
52889,Ronald L. Bergman,1,0.0
43191,Michele Stegman,1,0.0
62064,William C. Wester,1,0.0
62065,William C. Winter,1,0.0
54453,Sarah La Saulle,1,0.0
62066,"William C., Ph.D. Byham",1,0.0
52896,Ronald L. Ruiz,1,0.0
43187,Michele Siegel,1,10.0
52897,"Ronald L., M.D. Hoffman",1,10.0
43186,Michele Serros,1,8.0
43198,Michele Wolf,1,0.0
54459,Sarah Lowrey Taylor,1,8.0
52898,"Ronald L., Ph.D. Krannich",1,0.0
52884,Ronald Klug,1,0.0
62043,William Bryant Logan,1,7.0
52879,Ronald Johnson,1,5.0
43213,Michelle Byam,1,0.0
43211,Michelle Bowers,1,0.0
54466,Sarah Mankowski,1,7.0
62045,William Burrill,1,0.0
43208,Michelle Bates,1,0.0
54465,Sarah Macdougall,1,10.0
43207,Michelle Akers,1,0.0
52885,Ronald Knox,1,0.0
62055,William C. Dement,1,0.0
54463,Sarah M. Pike,1,9.0
43205,Micheline Maynard,1,5.0
52887,Ronald L Goldfarb,1,6.0
43203,Michelina Pagano,1,0.0
62050,William C Hendricks,1,5.0
62051,William C Ketchum,1,10.0
52888,Ronald L Klinger,1,0.0
43201,Michelin Staff,1,0.0
62052,William C Wooldridge,1,0.0
43185,Michele Scicolone,1,9.0
43184,Michele Samit,1,0.0
43158,Michele Anna Jordan,1,0.0
54438,Sarah Hinze,1,8.0
52907,Ronald Macdonald Douglas,1,0.0
52909,Ronald Mcnair Scott,1,9.0
62083,William Coleman,1,0.0
62084,William Congreve,1,0.0
62085,William Cook,1,7.0
52910,Ronald Mcpeak,1,0.0
54442,Sarah Howarth,1,0.0
54441,Sarah Hope-Walker,1,7.0
52912,Ronald N Rood,1,0.0
52913,Ronald N. Yeaple,1,9.0
43170,Michele Malkin,1,0.0
52914,Ronald P Lovell,1,0.0
62088,William Cornelius Van Horne,1,0.0
62090,William Cox,1,0.0
43161,Michele Corey,1,0.0
62091,William Coyle,1,6.0
52915,Ronald P. Lovell,1,6.0
62092,William Craig,1,8.0
43160,Michele Ashman Bell,1,4.0
62093,William Crampton,1,0.0
43169,Michele Johns,1,9.0
62079,William Cleary,1,0.0
43182,Michele Rivers,1,0.0
54450,Sarah Kemp,1,5.0
43181,Michele R. Sorensen,1,0.0
54451,Sarah Kramer,1,9.0
52900,Ronald Lawrence Bern,1,0.0
62071,William Carney,1,0.0
43179,Michele Petit-Jean,1,8.0
52902,Ronald Lewin,1,0.0
43177,Michele Morris,1,10.0
62073,William Cash,1,7.0
43176,Michele Moore,1,10.0
54449,Sarah Kelly,1,5.0
62078,William Claassen,1,0.0
54448,Sarah K. Wolf,1,0.0
52904,Ronald M. Caplan,1,0.0
54447,Sarah Josepha Hale,1,5.0
62075,William Charles Dement,1,0.0
62077,William Christopher,1,0.0
52906,"Ronald M., M.D. Podell",1,0.0
43172,Michele Mccarty,1,0.0
54446,Sarah Jett,1,0.0
43171,Michele Matossian,1,0.0
52878,Ronald Jager,1,0.0
43216,Michelle Cassou,1,5.0
62040,William Brownell,1,0.0
61996,William Attwood,1,9.0
52849,Ronald Davison,1,6.0
43262,Michelle Shirey Crean,1,7.0
43261,Michelle Sawyer,1,7.0
52850,Ronald De Leeuw,1,10.0
61995,William Arthur Douglas Jackson,1,0.0
43260,Michelle Sagara,1,0.0
54492,Sarah Sink Eames,1,0.0
43258,Michelle Roland,1,0.0
52851,Ronald Donaghe,1,7.0
43257,Michelle Robinette,1,3.0
61994,William Arrowsmith,1,0.0
61997,William Atwell Jenkins,1,0.0
52852,Ronald Dunn,1,0.0
52853,Ronald E. Clements,1,8.0
43254,Michelle Pauli,1,0.0
52854,Ronald F. Bridges,1,0.0
54491,Sarah Sheard,1,0.0
52855,Ronald Fields,1,5.0
61999,William B French,1,5.0
43251,Michelle Miller-Adams,1,6.0
54494,Sarah Stein,1,8.0
43264,Michelle Slung,1,0.0
62039,William Bronchick,1,10.0
54506,Sarah Underhill Wisseman,1,8.0
61980,William A. Sabin,1,0.0
52840,Ronald Bailey,1,2.0
61982,William A. Settle,1,0.0
43276,"Michelle, M.D. Harrison",1,0.0
54509,Sarah Vã¡Zquez,1,0.0
61983,William A. Tidwell,1,0.0
43274,Michelle Wyan,1,0.0
52841,Ronald Bass,1,8.0
52842,Ronald Binns,1,0.0
61984,"William A., M.D. Fintel",1,10.0
43265,Michelle Smith,1,6.0
52844,Ronald Brownrigg,1,0.0
61986,William Adelman,1,0.0
43270,Michelle Urry,1,0.0
54498,Sarah Stillman,1,7.0
52845,Ronald C. Davison,1,5.0
54496,Sarah Stewart,1,10.0
54495,Sarah Stevenson,1,0.0
61992,William Armstrong,1,0.0
52847,Ronald Comer,1,0.0
62000,William B Magnan,1,5.0
62001,William B. Branch,1,8.0
52856,Ronald Firbank,1,0.0
62031,William Boyes,1,5.0
43233,Michelle Kennedy,1,0.0
52868,Ronald Herder,1,8.0
62021,William Berger,1,7.0
62023,William Berry,1,8.0
62027,William Bolitho,1,7.0
43229,Michelle Herman,1,0.0
54471,Sarah Micklem,1,10.0
43227,Michelle Foerdr,1,0.0
52872,Ronald J Glasser,1,0.0
52873,Ronald J Tocci,1,7.0
62002,William B. Patrick,1,0.0
52874,Ronald J. Glasser,1,0.0
54469,Sarah Maxwell,1,10.0
43224,Michelle F. Poley,1,9.0
43223,Michelle De Winter,1,0.0
62035,William Bright,1,0.0
54468,Sarah Masters Buckey,1,0.0
52876,Ronald J. Wanttaja,1,0.0
52877,Ronald J. Watkins,1,0.0
62038,William Brohaugh,1,8.0
52865,Ronald H. Beights,1,0.0
43236,Michelle Larks,1,8.0
62017,William Bascom,1,9.0
43237,Michelle Lee,1,0.0
62003,William B. Salt Ii,1,0.0
43246,Michelle Martin,1,7.0
52858,Ronald Fox,1,10.0
62005,William B. Saxbe,1,0.0
62006,William B. Welling,1,7.0
43243,Michelle M. Weil,1,0.0
54485,Sarah S. Kilborne,1,10.0
52860,Ronald Frede Delderfield,1,0.0
62007,William B. Williams,1,0.0
52861,Ronald Frederick Henry Duncan,1,0.0
62009,William Backus,1,0.0
54484,Sarah S Norton,1,0.0
54478,Sarah Price,1,0.0
43241,Michelle M. Manning,1,0.0
52862,Ronald G. Nathan,1,0.0
62014,William Barnaby Faherty,1,0.0
52863,Ronald Greeley,1,0.0
62015,William Barnwell,1,0.0
54476,Sarah Parker Danielson,1,0.0
43159,Michele Antoinette Paludi,1,8.0
43156,Michele Allman-Ward,1,10.0
53010,Rosalie K. Fry,1,7.0
52981,Ronnie Shushan,1,0.0
43083,Michael Wiesenberg,1,0.0
62153,William E. White,1,10.0
62154,William E. Wilson,1,0.0
54414,Sarah Erdman,1,0.0
52977,Ronnie Eisenberg,1,7.0
62155,William E. Wormsley,1,7.0
52978,Ronnie Kaye,1,0.0
62156,William Earl Buckler,1,8.0
43081,Michael Wexler,1,0.0
62157,William East Heat-Moon,1,0.0
54415,Sarah Farmer,1,5.0
52982,Ronnie Spector,1,10.0
62158,William Ebenstein,1,8.0
54412,Sarah E. Parvis,1,0.0
43077,Michael Webb,1,5.0
62159,William Eckenwiler,1,0.0
62160,William Edward Burghardt Dubois,1,8.0
43075,Michael Warden,1,8.0
52983,Ronnie Virgets,1,7.0
62161,William Edward Hulme,1,0.0
43084,Michael Wilcox,1,9.0
52973,Ronni Baer,1,0.0
43074,Michael Walzer,1,0.0
62146,William E. Hulme,1,0.0
54419,Sarah Fisch,1,0.0
62142,William E. Donoghue,1,0.0
43095,Michael Young,1,0.0
62143,William E. Hapworth,1,0.0
62144,William E. Hill,1,5.0
43093,Michael Worth Davison,1,0.0
52961,Ronee Henson,1,10.0
52962,Rongieras,1,0.0
52963,Roni Cohen-Sandler,1,0.0
54416,Sarah Farrant,1,0.0
43085,Michael Wilkins,1,0.0
43090,Michael Wohl,1,7.0
43089,Michael Winter,1,7.0
62147,William E. Knight,1,0.0
52968,Ronna Lichtenberg,1,0.0
43087,Michael William Mccoll,1,0.0
52971,Ronnen Levinson,1,8.0
62149,William E. Rae,1,10.0
62150,William E. Rosenbach,1,0.0
62151,William E. Thompson,1,0.0
54411,Sarah E. Kramer,1,0.0
62162,William Egan Colby,1,0.0
62094,William Criswell,1,0.0
53006,Rosalie Deer Heart,1,5.0
53001,Rosalea Murphy,1,0.0
43052,Michael Uslan,1,0.0
53004,Rosalie Bryant,1,0.0
62169,William F Buckley,1,0.0
62172,William F. Jr Buckley,1,0.0
43048,Michael Turner,1,8.0
53005,Rosalie Cheney Fiske,1,8.0
62174,William F. Mellberg,1,8.0
62176,William F. Powell,1,10.0
53007,Rosalie Douglas,1,8.0
43054,Michael V. Mannino,1,0.0
43047,Michael Turback,1,0.0
43046,Michael Tucker,1,0.0
53008,Rosalie Ferrer Kramer,1,10.0
54397,Sarah Blakeman,1,0.0
54394,Sarah Beurskens,1,0.0
43045,Michael Trombetta,1,0.0
43044,Michael Townsend,1,9.0
62179,William F. Schulz,1,10.0
43042,Michael Tomasky,1,0.0
43053,Michael V. Angrosino,1,6.0
43055,Michael V. Uschan,1,0.0
52985,Ronny M. Cole,1,0.0
43064,Michael W. Cuneo,1,0.0
52987,Rory Foster,1,0.0
52989,Rory Noland,1,10.0
54410,Sarah E. Hutchinson,1,0.0
43070,Michael W. Stowe,1,0.0
52990,Rory Nugent,1,8.0
43068,Michael W. Scott,1,0.0
43067,Michael W. Robbins,1,0.0
43066,Michael W. Gos,1,0.0
43065,Michael W. Dean,1,8.0
43063,Michael W Fox,1,0.0
62168,William Evans,1,5.0
62167,William Essex,1,0.0
43060,Michael Vernon,1,0.0
43059,Michael Ventura,1,0.0
43058,Michael Van Straten,1,0.0
43057,Michael Van Dyke,1,0.0
52997,Rosa Praed,1,0.0
52998,Rosa Ross,1,7.0
43056,Michael Valdes,1,10.0
54406,Sarah Duchess Of York,1,0.0
54421,Sarah Gaddis,1,0.0
43097,Michael Z Lewin,1,0.0
62140,William E. Butterworth,1,0.0
52927,Ronald Sanders,1,8.0
43135,Michel Levieux,1,10.0
52922,Ronald Reed Jackson,1,9.0
