,Decade-Of-Publication,Book-Rating
366744,1980,5
366747,1970,7
366755,1970,7
366763,1970,10
366766,1970,10
366770,1970,7
366773,1970,8
366780,1970,7
366784,1970,6
366786,1990,7
366788,1980,8
366809,1980,9
366812,1980,10
366816,1980,8
366817,1980,9
366818,1980,9
366822,1950,8
366823,1950,10
366826,1970,8
366827,1980,9
366833,1980,8
366835,2000,7
366836,2000,7
366837,1980,7
366838,1980,7
366839,1990,9
366846,1980,8
366849,1980,7
366850,1980,9
366854,1980,7
366856,1980,7
366858,1980,8
366860,1980,9
366862,1980,10
366864,1980,10
366866,1980,10
366869,1980,10
366870,1980,9
366871,1980,8
366872,1980,9
366873,1980,8
366874,1980,7
366883,1990,7
366885,1990,8
366886,1990,8
366888,1980,8
366894,1990,7
366897,1990,10
366899,1990,10
366901,1990,5
366902,1990,5
366903,1990,10
366907,1990,10
366910,1990,7
366913,1990,5
366914,1990,10
366915,2000,7
366916,2000,10
366918,2000,10
366919,2000,5
366920,2000,5
366921,2000,10
366925,2000,10
366926,2000,5
366929,2000,9
366930,2000,10
366931,2000,7
366932,2000,10
366934,2000,10
366935,2000,5
366936,2000,5
366937,2000,10
366938,2000,10
366940,2000,10
366942,2000,5
366943,2000,10
366944,2000,8
366945,2000,10
366947,2000,10
366948,2000,5
366949,2000,5
366950,2000,10
366952,2000,10
366956,2000,10
366958,2000,10
366959,2000,5
366961,2000,9
366962,2000,10
366964,1990,7
366971,1980,8
366978,1970,8
366984,1990,10
366987,1990,7
366997,1990,8
366998,1990,4
367003,1990,5
367004,1990,6
367006,1990,9
367008,1990,10
367012,1990,8
367019,1990,8
367020,1990,9
367021,1980,8
367025,2000,10
367029,2000,9
367030,2000,5
367031,2000,6
367032,2000,8
367035,2000,9
367038,1990,9
367039,1990,6
367040,1990,10
367052,1980,10
367053,1990,8
367055,1990,7
367060,1990,9
367063,1990,8
367066,1990,9
367067,1990,8
367068,1980,7
367072,1990,8
367080,1990,9
367085,1990,8
367086,1990,5
367087,1980,8
367088,1990,7
367091,2000,10
367095,1980,8
367099,1990,10
367100,1990,8
367101,1990,8
367102,2000,7
367103,2000,7
367109,1980,8
367111,1980,9
367112,1980,9
367113,1980,10
367115,1980,7
367117,1980,8
367118,1990,9
367120,1990,6
367125,1990,5
367127,2000,8
367130,2000,9
367131,2000,3
367132,2000,10
367137,2000,3
367140,2000,3
367142,1990,7
367144,1990,9
367145,1990,8
367147,1990,6
367149,1990,10
367151,1990,7
367160,2000,10
367168,2000,10
367170,2000,9
367175,2000,8
367189,1990,7
367191,1990,10
367193,1990,7
367197,2000,6
367198,2000,10
367203,2000,9
367205,2000,7
367206,2000,10
367213,2000,7
367217,2000,9
367220,2000,9
367223,1990,9
367229,1980,4
367235,1990,8
367247,2000,10
367255,1990,5
367266,2000,10
367276,2000,8
367281,2000,8
367285,2000,8
367286,2000,5
367288,2000,5
367289,2000,10
367294,2000,10
367297,2000,10
367300,2000,8
367302,1990,8
367310,1990,10
367311,1990,7
367312,1990,9
367315,1990,9
367318,1990,10
367322,1990,8
367344,2000,5
367350,2000,10
367364,2000,8
367368,2000,8
367370,2000,8
367376,2000,8
367381,2000,5
367387,1980,10
367388,1980,10
367389,1980,10
367395,1980,8
367396,1980,5
367399,1980,9
367401,1980,7
367403,1980,10
367404,1980,10
367409,1980,9
367412,1980,10
367413,1970,8
367415,1970,9
367421,1990,9
367424,1990,9
367430,1990,6
367431,1990,8
367432,1990,8
367433,1990,7
367436,1990,6
367440,1990,8
367445,1980,8
367447,1970,9
367448,1970,7
367451,1970,5
367453,1970,4
367456,1990,8
367458,1990,2
367459,1990,7
367461,1990,5
367464,1990,7
367467,2000,6
367471,1990,5
367472,2000,7
367473,2000,8
367474,2000,9
367477,1990,5
367478,1990,8
367482,1990,10
367483,1990,6
367489,1990,8
367490,1990,7
367491,1960,8
367494,2000,7
367497,1990,7
367507,2000,7
367508,2000,7
367509,2000,10
367519,1990,3
367525,2000,9
367535,2000,9
367537,2000,8
367539,2000,9
367544,2000,8
367545,2000,10
367548,2000,6
367551,1990,9
367555,1990,8
367559,1990,8
367561,1990,8
367562,1990,5
367570,1990,9
367572,1990,8
367589,1990,7
367596,2000,10
367597,2000,8
367598,2000,10
367602,2000,8
367606,2000,7
367607,2000,9
367609,2000,7
367611,1990,5
367621,1990,9
367626,1990,6
367627,1990,6
367639,1990,3
367641,1990,9
367645,1990,3
367657,1990,8
367661,1990,8
367664,1990,7
367665,1990,8
367674,1990,5
367675,1990,7
367678,1990,8
367681,1990,9
367682,1990,8
367683,1990,7
367685,1990,8
367687,1990,8
367691,1990,8
367693,1990,8
367697,1990,8
367703,1990,10
367704,1990,6
367707,1990,9
367709,2000,7
367710,2000,10
367711,1990,1
367714,1990,1
367730,2000,10
367737,2000,8
367738,2000,10
367740,2000,10
367745,2000,5
367756,2000,5
367759,1990,9
367766,1990,10
367769,1990,8
367770,1990,2
367772,1990,10
367781,2000,6
367800,1990,10
367802,1990,6
367804,1990,7
367805,1990,10
367819,1990,9
367820,1990,8
367821,1990,8
367822,1990,9
367824,1990,8
367826,1990,7
367827,1990,10
367829,1990,8
367833,1990,8
367837,2000,10
367839,2000,7
367844,1990,9
367845,1990,6
367851,1990,6
367853,1990,7
367855,1990,8
367868,1980,9
367871,1980,7
367875,1990,8
367876,1990,9
367877,1990,10
367883,1990,5
367885,1990,8
367886,1990,10
367892,2000,10
367894,1970,8
367904,1970,10
367909,2000,8
367911,2000,6
367917,1990,10
367918,1990,10
367922,1990,9
367924,1990,6
367925,1990,6
367926,1990,8
367928,1990,8
367933,1990,8
367934,2000,5
367935,2000,9
367937,2000,9
367938,2000,7
367939,2000,8
367941,2000,7
367942,1990,5
367944,2000,9
367945,2000,7
367946,2000,10
367949,1990,9
367953,1990,8
367955,1990,5
367964,1990,6
367965,1990,8
367967,1990,7
367968,1990,10
367969,1990,5
367970,1990,10
367971,1990,8
367972,1990,7
367976,1990,10
367977,1990,8
367979,1990,5
367981,1990,10
367983,2000,6
367985,2000,8
367993,2000,8
367995,2000,10
367996,2000,8
367997,2000,8
367999,2000,7
368001,2000,6
368015,2000,9
368016,2000,6
368021,2000,10
368025,2000,10
368027,2000,10
368035,2000,5
368036,2000,8
368037,2000,7
368045,2000,8
368047,2000,10
368049,2000,6
368051,2000,8
368053,2000,7
368054,2000,10
368057,2000,8
368058,2000,8
368060,2000,8
368062,2000,9
368064,2000,10
368065,2000,7
368071,2000,5
368074,2000,5
368076,2000,7
368079,2000,6
368084,1990,6
368086,1990,7
368088,1990,7
368089,1990,6
368092,1990,9
368097,1990,5
368099,1990,10
368106,1990,7
368107,1990,5
368113,1990,8
368115,1990,7
368119,1990,9
368121,1990,10
368122,1990,8
368124,1990,5
368126,1990,8
368130,1990,9
368136,2000,2
368138,2000,7
368143,1980,10
368146,2000,9
368148,1990,8
368155,1990,3
368159,1990,8
368160,2000,5
368161,1990,5
368162,1990,8
368163,1990,10
368167,1990,9
368169,2000,8
368171,2000,9
368173,2000,8
368175,2000,7
368181,1990,7
368189,1990,10
368192,1990,10
368195,1990,8
368196,1990,7
368201,1990,8
368202,1990,8
368204,1990,7
368209,1990,9
368211,2000,8
368217,2000,8
368219,2000,9
368222,2000,8
368224,1990,5
368225,1980,5
368230,1980,8
368233,1990,5
368236,1990,2
368239,1990,7
368240,1980,5
368242,2000,8
368247,2000,6
368249,2000,8
368257,2000,8
368258,2000,8
368260,2000,8
368265,2000,8
368268,2000,10
368270,2000,10
368278,1990,5
368280,1990,8
368301,1980,7
368304,1990,9
368306,1990,10
368311,1970,8
368312,1970,8
368318,1990,8
368323,1990,10
368324,1990,10
368326,1990,6
368328,1990,8
368331,1990,5
368332,1990,7
368339,2000,5
368340,2000,9
368343,2000,8
368344,2000,5
368358,2000,7
368359,2000,6
368362,2000,9
368364,2000,7
368373,2000,7
368386,2000,9
368389,2000,7
368392,2000,10
368398,2000,7
368403,2000,8
368407,1990,8
368427,1990,8
368428,1990,9
368432,2000,8
368433,2000,10
368435,2000,9
368440,2000,8
368453,2000,9
368455,2000,8
368456,2000,6
368463,2000,9
368466,2000,8
368467,2000,8
368469,2000,8
368470,2000,8
368475,2000,10
368478,2000,8
368483,2000,6
368487,2000,9
368488,2000,10
368495,2000,7
368500,1980,6
368510,1980,8
368516,1980,5
368519,1990,8
368522,1990,7
368524,1990,10
368530,1990,8
368535,1990,8
368538,1990,9
368549,1990,10
368552,1990,4
368556,1990,5
368557,1990,5
368566,1990,9
368567,1990,6
368568,1990,9
368576,1990,10
368579,1990,9
368581,1990,5
368602,2000,8
368615,2000,9
368619,2000,10
368620,2000,9
368621,2000,9
368625,1990,7
368626,1990,5
368634,1990,9
368637,1990,8
368648,2000,10
368652,2000,6
368653,2000,6
368664,2000,4
368665,1980,8
368680,2000,8
368685,1990,7
368688,1990,8
368695,2000,7
368698,2000,7
368710,1990,7
368713,2000,5
368718,1990,8
368719,1990,10
368720,1990,6
368723,1990,7
368725,1990,5
368730,1990,9
368733,1990,5
368734,1990,6
368735,1990,7
368740,2000,8
368742,2000,6
368749,1990,4
368752,2000,9
368756,2000,8
368764,1990,7
368771,1990,7
368775,1990,6
368787,2000,10
368789,2000,9
368793,2000,7
368794,2000,7
368795,2000,8
368798,2000,8
368800,1990,6
368806,1990,8
368808,2000,4
368810,2000,3
368811,1990,9
368814,1990,5
368819,1990,9
368821,1990,9
368824,1990,7
368826,1990,6
368833,1990,7
368841,1990,9
368851,1980,8
368860,1980,8
368861,1980,6
368865,1990,7
368866,2000,10
368870,2000,10
368875,2000,8
368877,2000,7
368878,2000,7
368879,2000,7
368881,2000,7
368884,2000,10
368885,2000,9
368891,2000,8
368892,1990,9
368893,1990,9
368898,2000,9
368901,2000,5
368906,2000,8
368909,2000,6
368910,1990,8
368912,1980,10
368913,1980,10
368922,1990,5
368926,1990,5
368934,1990,5
368938,1990,4
368941,1990,4
368948,1990,6
368954,1990,8
368955,1990,7
368960,1990,5
368969,1990,5
368999,1980,9
369004,1980,10
369009,1990,8
369012,1990,5
369013,1990,5
369015,1990,9
369019,1990,8
369022,1990,8
369024,1990,8
369029,1990,7
369031,1990,9
369036,2000,8
369038,2000,8
369046,1990,8
369050,1990,8
369052,1980,9
369056,1990,7
369059,1990,7
369061,1980,6
369065,1980,10
369067,1980,9
369070,1990,4
369077,1990,6
369079,2000,7
369083,2000,7
369084,2000,5
369085,2000,7
369086,2000,6
369096,1990,7
369104,1990,9
369106,1990,10
369107,1990,8
369113,2000,5
369133,1980,10
369141,1990,8
369154,1980,6
369160,1990,9
369162,1990,7
369177,1990,8
369189,1980,8
369194,1950,9
369197,1970,8
369199,1970,5
369208,1990,9
369218,1990,8
369227,1980,6
369241,1990,8
369259,1980,8
369266,2000,8
369268,2000,7
369270,2000,8
369271,2000,8
369275,1980,7
369281,1990,8
369284,1990,6
369288,1990,5
369289,1990,9
369290,1990,5
369292,1990,8
369297,1980,8
369301,1980,5
369309,2000,10
369310,2000,8
369312,2000,5
369313,2000,7
369318,1980,6
369327,1980,4
369329,1990,7
369334,1990,6
369337,1990,5
369348,1980,8
369350,1980,7
369351,1980,10
369363,1980,7
369365,1970,8
369369,1970,8
369378,1980,8
369379,1980,10
369380,1980,10
369384,1980,5
369385,1980,8
369387,1980,7
369395,1980,8
369396,1980,7
369398,1990,8
369401,1990,3
369415,1990,8
369424,1980,7
369427,1990,5
369428,1980,6
369431,1980,8
369432,1980,7
369443,1980,8
369458,1990,8
369462,1990,8
369467,1990,8
369468,1990,9
369469,1990,9
369474,2000,2
369482,1990,8
369484,1990,9
369496,2000,5
369502,1990,8
369524,1990,7
369528,1970,10
369532,1990,8
369533,1990,10
369534,1990,10
369536,1990,10
369537,1990,8
369546,2000,8
369548,2000,8
369549,1990,8
369552,1990,8
369554,1990,8
369555,1990,8
369557,1990,10
369558,1990,7
369560,1990,6
369563,1990,10
369566,1990,8
369570,1990,8
369572,2000,7
369575,2000,7
369587,1980,9
369589,1990,9
369590,1990,10
369597,2000,8
369598,2000,7
369607,2000,9
369611,2000,9
369613,2000,10
369614,2000,10
369615,2000,5
369619,2000,9
369620,2000,8
369621,2000,10
369626,1990,10
369628,1990,5
369630,2000,5
369631,2000,8
369633,2000,8
369634,2000,10
369636,2000,8
369639,2000,8
369643,2000,8
369650,2000,8
369655,2000,8
369656,2000,9
369657,2000,10
369665,2000,10
369672,2000,7
369682,1990,6
369688,1990,8
369691,1990,10
369697,2000,8
369710,2000,10
369711,2000,9
369712,2000,10
369713,2000,5
369714,2000,5
369719,2000,10
369724,2000,8
369741,2000,9
369743,2000,5
369744,2000,8
369748,2000,8
369780,1990,8
369784,1990,7
369789,2000,10
369800,2000,9
369801,2000,8
369802,2000,6
369805,2000,5
369807,2000,8
369811,1970,5
369813,1970,7
369821,2000,10
369824,2000,7
369825,2000,7
369835,1980,10
369840,1980,9
369842,2000,7
369843,2000,4
369846,1970,8
369873,1990,7
369900,1980,10
369925,2000,9
369928,2000,8
369932,2000,5
369937,1990,8
369938,1990,10
369943,1990,7
369969,1990,8
369974,1990,6
369987,1990,6
369992,2000,6
369993,2000,5
369995,2000,10
370002,2000,7
370003,2000,6
370008,1980,9
370018,1990,8
370021,1990,8
370030,1990,9
370033,1990,8
370036,1990,9
370040,1990,7
370043,1990,8
370046,1990,8
370061,2000,8
370063,2000,8
370065,2000,8
370067,2000,7
370068,2000,7
370071,1990,9
370077,1990,8
370081,1990,5
370084,2000,8
370087,1970,4
370089,1970,8
370090,1970,4
370092,1970,10
370097,2000,10
370098,2000,10
370099,2000,10
370100,2000,9
370103,2000,9
370104,2000,10
370105,2000,4
370106,2000,9
370107,2000,9
370110,2000,6
370112,2000,8
370113,2000,6
370115,2000,7
370120,1990,8
370129,2000,6
370143,1990,10
370147,1990,7
370149,1990,8
370150,1990,6
370160,1980,7
370163,1980,8
370171,2000,5
370172,2000,7
370177,2000,9
370180,2000,10
370201,1990,8
370217,1980,5
370227,1990,7
370230,2000,9
370234,2000,8
370235,2000,8
370249,1990,5
370257,1990,7
370268,1990,6
370269,1990,6
370277,1990,8
370292,1990,8
370295,1990,5
370299,1990,9
370300,1990,5
370301,1990,7
370306,1990,6
370315,1990,5
370317,1990,5
370321,1990,6
370323,1990,9
370328,1980,6
370331,1980,5
370334,1980,8
370337,1980,6
370356,2000,9
370360,1980,10
370374,1990,9
370377,1990,6
370379,1990,6
370380,1990,9
370385,1990,5
370397,1990,8
370411,1990,10
370415,1990,10
370421,2000,7
370422,2000,9
370425,2000,9
370440,1990,9
370447,2000,8
370449,1990,5
370453,1980,4
370455,1990,9
370464,1990,6
370467,2000,10
370486,2000,6
370491,2000,7
370492,2000,10
370495,2000,8
370498,2000,8
370503,2000,9
370510,1990,10
370513,1990,7
370519,1990,5
370522,1990,8
370524,1990,9
370527,1990,10
370533,2000,7
370535,1990,10
370536,1990,9
370537,1990,8
370538,1990,10
370540,1990,9
370542,1990,10
370547,1990,7
370549,1990,8
370550,1990,8
370551,1990,6
370553,1990,6
370562,1990,7
370563,1990,9
370575,1990,5
370578,1990,5
370585,2000,9
370589,2000,8
370595,1990,10
370596,1990,8
370603,2000,5
370604,2000,10
370605,2000,10
370608,1980,9
370609,1980,8
370610,1990,10
370623,2000,10
370633,1990,9
370638,1990,9
370644,1990,8
370647,1990,8
370651,1990,7
370658,1990,10
370661,1990,10
370662,1990,10
370668,1990,9
370674,1990,8
370683,1980,9
370685,2000,8
370702,1990,8
370703,1990,8
370709,1990,7
370712,1990,7
370713,1980,10
370714,1990,10
370730,1990,5
370731,1990,5
370733,1990,4
370734,1990,9
370736,1980,9
370737,1980,9
370742,1990,9
370743,1990,10
370744,1990,9
370764,1990,9
370773,1990,10
370775,1990,8
370777,1990,8
370782,1990,6
370784,1990,6
370786,2000,9
370788,2000,10
370789,2000,7
370792,2000,9
370793,2000,7
370795,2000,9
370797,2000,10
370800,2000,7
370804,2000,9
370805,2000,8
370807,2000,9
370808,2000,9
370810,1970,7
370813,1990,7
370820,1990,7
370821,1990,5
370826,2000,10
370830,2000,10
370832,2000,9
370836,1990,10
370837,2000,5
370838,2000,9
370842,2000,10
370844,2000,8
370852,2000,8
370856,2000,5
370860,2000,7
370862,2000,9
370864,2000,9
370868,1990,5
370872,1990,7
370873,1980,5
370880,1990,8
370881,1990,10
370882,1990,8
370885,1990,10
370888,1990,7
370894,1990,9
370904,1990,7
370905,1990,10
370906,1990,10
370907,1990,10
370915,1990,10
370919,1990,9
370926,1990,8
370928,1990,10
370930,1990,10
370935,1990,1
370936,1990,9
370939,1990,10
370943,2000,10
370944,2000,5
370951,1990,10
370952,1990,10
370953,1990,7
370954,1990,9
370957,1990,9
370959,1980,10
370962,1980,7
370963,1990,5
370971,2000,8
370972,2000,7
370975,2000,5
370977,2000,8
370978,2000,10
370981,2000,10
370983,2000,10
370984,2000,8
370992,1990,8
371001,1990,6
371002,1990,8
371006,1990,7
371007,1990,7
371013,1990,3
371014,1990,9
371021,1980,9
371024,1990,9
371026,1990,9
371028,1990,10
371032,1990,10
371041,1990,5
371051,1990,7
371053,1990,5
371063,1990,9
371066,1990,6
371069,1990,8
371075,1990,8
371077,1970,10
371083,2000,10
371094,1990,9
371095,1990,8
371099,1990,10
371100,1990,8
371103,1990,8
371106,1990,9
371109,1990,10
371110,1990,8
371111,1990,10
371119,1990,10
371120,1990,10
371121,1990,8
371122,1990,8
371126,1970,9
371127,1970,6
371128,1970,10
371132,1990,10
371143,1970,5
371152,1990,8
371160,1990,7
371162,1990,7
371170,1990,9
371174,1990,7
371175,1990,6
371190,1990,9
371192,1990,5
371199,2000,5
371210,2000,5
371212,2000,8
371213,2000,6
371215,2000,9
371248,1990,8
371251,1990,7
371253,1990,7
371261,1990,5
371262,1990,8
371265,1990,9
371266,1980,6
371268,1990,8
371270,1990,5
371271,1990,5
371273,1990,7
371274,1990,9
371283,1980,7
371284,1980,8
371286,1980,9
371290,1980,9
371299,2000,9
371300,2000,6
371302,2000,8
371306,1970,7
371316,1970,8
371317,1970,8
371324,1970,10
371325,1970,7
371334,1970,10
371340,1970,9
371341,1970,7
371344,1970,10
371349,1970,9
371352,1950,9
371358,1990,10
371361,1990,9
371363,1990,10
371370,1980,6
371371,1990,8
371379,1980,10
371381,1990,10
371388,1990,8
371389,1990,8
371393,2000,10
371402,2000,8
371403,2000,6
371406,2000,8
371407,2000,7
371408,2000,7
371409,2000,10
371416,2000,10
371421,1980,10
371422,1980,8
371426,1980,7
371428,1980,10
371436,1990,8
371437,1990,10
371439,1980,8
371440,1980,7
371441,1980,9
371442,1980,9
371446,1990,9
371448,1990,10
371449,1990,9
371455,1990,8
371456,1990,8
371461,2000,8
371468,2000,5
371476,2000,6
371479,2000,5
371481,2000,4
371492,1990,7
371493,1980,8
371501,1980,7
371504,1980,8
371508,1990,8
371509,1990,6
371514,1980,8
371516,1980,9
371523,1980,9
371526,1980,10
371529,1980,7
371532,1980,10
371533,1990,8
371534,1990,8
371535,1990,6
371537,1990,7
371538,1990,5
371539,1980,7
371540,1990,8
371542,1990,5
371543,2000,7
371544,2000,9
371545,1990,8
371546,1990,6
371547,1990,10
371548,1990,7
371549,1990,10
371550,1990,7
371551,1990,9
371554,1980,10
371556,1980,10
371557,1990,10
371558,1990,10
371560,1990,9
371562,1990,8
371563,1990,10
371564,2000,10
371565,1990,5
371567,1990,8
371569,1990,7
371570,1990,10
371571,1990,9
371572,1990,10
371573,1990,9
371578,2000,5
371581,2000,10
371584,2000,7
371597,1970,9
371598,2000,10
371599,2000,8
371600,2000,4
371602,2000,8
371603,2000,8
371604,2000,9
371605,2000,8
371607,2000,10
371609,1990,6
371610,1990,5
371612,2000,10
371614,1990,10
371620,1990,7
371627,1980,9
371630,1990,9
371632,1990,9
371634,1990,9
371635,2000,8
371636,2000,10
371637,1990,8
371639,1980,3
371645,1990,8
371649,1990,5
371651,1990,7
371662,1990,8
371665,1990,9
371670,1980,6
371671,1980,5
371673,1980,8
371674,1990,8
371678,2000,9
371680,2000,8
371683,2000,8
371685,2000,5
371686,2000,8
371688,2000,8
371692,2000,7
371700,2000,6
371702,2000,8
371705,2000,10
371714,1980,10
371718,1980,10
371719,1980,8
371721,1980,10
371725,1980,10
371727,1980,10
371728,1980,10
371732,1980,10
371735,1980,5
371737,1980,10
371742,2000,10
371744,2000,6
371746,2000,7
371761,2000,9
371765,2000,8
371772,1990,5
371781,1990,8
371782,2000,9
371788,2000,8
371791,1990,6
371821,2000,5
371825,2000,8
371831,2000,7
371835,2000,8
371837,2000,8
371844,2000,5
371847,2000,8
371853,2000,10
371858,2000,8
371859,2000,8
371862,2000,8
371863,2000,9
371864,2000,8
371868,1990,3
371884,2000,7
371888,2000,7
371894,1990,7
371898,1990,10
371899,1990,5
371908,1980,7
371911,2000,7
371912,2000,7
371918,2000,8
371920,2000,7
371930,2000,8
371935,2000,10
371951,2000,8
371952,2000,7
371954,2000,5
371960,2000,8
371962,2000,5
371967,2000,9
371968,2000,6
371973,2000,9
371977,2000,7
371991,2000,6
371994,2000,9
371997,2000,5
372003,2000,5
372004,2000,9
372010,2000,5
372011,2000,9
372018,2000,8
372019,2000,9
372020,2000,10
372021,2000,5
372022,2000,9
372034,2000,9
372037,2000,10
372039,1990,8
372040,2000,7
372044,2000,7
372045,2000,8
372050,1990,8
372055,1990,10
372056,1990,7
372063,1990,10
372070,1990,7
372082,2000,10
372092,1990,8
372094,1990,8
372098,1990,10
372107,1970,5
372112,1990,10
372113,1990,10
372116,1990,8
372123,1970,5
372125,1990,5
372132,1990,5
372141,1990,10
372142,1990,8
372151,1990,9
372152,1990,10
372153,1990,8
372154,1990,9
372157,1990,10
372158,1990,5
372159,1990,7
372160,1990,6
372161,1990,10
372165,1990,9
372167,1990,10
372168,1990,10
372174,1970,8
372177,1970,10
372178,1970,8
372188,1990,7
372194,2000,4
372200,2000,9
372205,1980,10
372207,1980,8
372216,2000,8
372218,1980,7
372221,1980,8
372224,2000,5
372226,2000,9
372228,2000,10
372229,2000,8
372232,2000,9
372233,2000,6
372235,2000,8
372238,1970,5
372245,1990,9
372263,1980,10
372273,1960,10
372282,1980,10
372306,1990,7
372308,1990,8
372309,1990,7
372323,1980,6
372342,1960,8
372344,1930,10
372347,1930,10
372349,1990,5
372368,1980,3
372369,1980,9
372371,1980,7
372372,1980,7
372386,1990,7
372396,2000,9
372400,2000,7
372402,2000,6
372403,2000,6
372404,2000,7
372416,2000,9
372420,2000,7
372433,2000,7
372438,2000,7
372439,2000,1
372472,1970,7
372481,1970,5
372489,1980,5
372493,1980,10
372494,1980,4
372499,1980,7
372536,1970,8
372549,1980,9
